,gamma,c1,c2,c3,kappa1,kappa2,kappa3,epsilon,sigma_eta,sigma_xi,F_4xCO2,r0,rU,rT,rA,ari BC,ari CH4,ari N2O,ari NH3,ari NOx,ari OC,ari Sulfur,ari VOC,ari Equivalent effective stratospheric chlorine,shape_so2,shape_bc,shape_oc,beta,o3 CH4,o3 N2O,o3 Equivalent effective stratospheric chlorine,o3 CO,o3 VOC,o3 NOx,scale CO2,scale CH4,scale N2O,scale minorGHG,scale Stratospheric water vapour,scale Contrails,scale Light absorbing particles on snow and ice,scale Land use,scale Volcanic,solar_amplitude,solar_trend,co2_concentration_1750,seed
811257,2.6002720401708563,4.078197739818707,35.49659259438704,56.546358851622486,1.324517261827884,2.530759331440977,0.9486379865530792,1.2602842137692185,0.6656769311312953,0.5035664564671686,8.449480408670349,37.84239883824354,-0.0017576323719728,-1.985126453429157,0.0065283154650021,0.0075040146985569,-1.731316671089859e-07,-2.53609944901118e-05,-0.0001660596179659,-0.0001017422956272,-0.0018543200284301,-0.0030393176331783,-1.896094027271392e-06,-1.420878568019251e-06,0.0273487530074644,0.0331058996491158,0.0378189115893004,-0.1943749763014143,0.0001384314907775,0.0008219856251892,-0.0001633709885385,0.0002195613627606,-0.0001379548074402,0.0018050947143952,0.9253013941177868,0.981614331954249,0.8018966256883554,1.0770837987070208,0.3569278915743017,0.9615753472701988,1.5128393053780669,0.861111338118811,1.4486091104402496,-0.0303668837638826,0.9652177912907411,279.40807419805526,325047306
811728,0.9435309964592236,5.714841138285472,31.52944255513716,34.09360049442023,1.7589581014495816,1.0962118896687951,1.0796451163423593,1.2758946090418242,0.5931845543116838,0.551756508953287,8.344702956699683,31.300914758551805,0.0050462611915929,2.3943188534507085,0.0019501460622956,0.0004492267787805,-1.051701670705813e-06,-2.066232898116455e-05,-0.0001177058899055,-3.273942563369133e-07,-0.0011626253768331,-0.001157370187286,-2.5725383671303168e-05,-4.185844629215457e-06,0.0282637538998692,0.0543148611030348,0.0138067714103996,-0.4110846935633733,0.0001476443738637,-0.0001657517744067,-0.0002355301211834,9.103642100425384e-05,5.880928458176343e-05,0.0033324828142537,1.088320066190242,0.9982669167119456,1.089063038683194,0.9910287725381433,0.8633932656717903,1.7133145632021085,1.2653214179872552,1.0879503564353166,0.9855280498776152,0.0381876049442182,0.9726305662345924,279.1257506377757,325235235
813262,7.690471983805711,2.3514849055102798,11.228403925421846,85.77436233806868,0.8532809655163941,4.5375178046272495,0.9038358966736204,1.6075821309548577,1.4783705899110728,0.4683145617957358,7.033709232260517,35.47458235329344,0.0017028247287786,3.173615739670663,0.0014489742764674,0.032732271121105,-1.588633148681698e-07,-2.512836077619549e-05,-0.0005883132357597,-0.0001180073493557,-0.0001442798046661,-0.003685716201913,-2.9726441156033484e-05,-1.5092930042395848e-05,0.0106391402420689,0.353492098384891,0.0092573773379338,-1.928010116936406,0.0001901770424666,0.0007016449972311,2.002202994494742e-05,0.000191626594621,0.000400820744416,0.0026259853159958,1.120685036296191,1.021075079264234,0.9696841404254996,1.3854884525518494,1.4992003047029931,1.595290495156401,0.5721948945104796,1.0979467552641091,0.7434594577800511,0.0467653604674294,1.0653804971528351,277.14932838062646,325847301
813660,7.36816344366465,2.033688495096161,11.085298195275628,130.27175376331155,1.1095230081724323,2.8900316269441317,1.053051484658204,1.0746446663987574,1.0859892040303882,0.3030270217480935,6.930704452605522,33.0762880156051,0.0046561830969392,3.8010008894035,-0.0001049099978752,0.0335455201323187,-2.307481901999432e-06,-6.538293321504481e-05,-0.0002311006432363,-0.0001116399743436,-0.0033522331497069,-0.0047607318948177,-1.2564136622505115e-05,-7.998650114858816e-06,0.010935517707695,0.1055759230249351,0.0022851933478177,-0.9248652353924685,0.0001823355008328,0.0007866087415954,-0.000178542771226,0.0001339291670435,0.0003073597215597,0.0013734295119699,1.074998781315286,1.0727508527783391,1.0792378449434734,1.5499455821655692,1.494510345556246,1.841297416326768,1.38858052567646,1.1735071570121849,1.052082194962937,-0.0544293271971019,1.0726678594179266,276.9179355130687,326006103
813704,3.3383580784330587,3.888957979157123,15.36374068427092,87.53356402769236,0.5840557871152211,3.9520903049246328,1.2782466986315604,2.152170297781582,0.9898541271264384,0.5865326768954899,8.289721270098132,35.027216859326074,0.0016982980750193,4.294493698194271,-0.0003082462158181,0.0403016107142036,-3.63465039652117e-06,-1.7507519255972462e-05,-0.0011261191602933,-9.181797195338044e-05,-3.1584302371608086e-05,-0.0009236799107357,-2.010225946703098e-05,-1.4427153317517593e-05,0.0085542870953715,0.1141821621963266,0.0023893289303825,-1.2176736433809816,0.0001343427824998,0.0008586671251457,-0.000236188583526,3.269340482045825e-05,0.0004043293237763,0.0027108469307848,1.0994472948239673,0.9668542718071944,1.098219286401087,-0.1547263238505185,0.9295374951114632,1.7265801891778203,1.6046525720362053,1.0217379913240496,1.15962521946238,-0.0525156351704767,0.9765203999836012,278.03033851024355,326023659
814075,11.82712630559586,3.2787385781570264,19.79444508281424,59.56947845705167,1.0220109618491835,2.3887083456721587,0.6828148383856898,1.1045047884170347,1.1608283430190074,0.4966778750344012,6.5855568179162205,33.003765329991545,0.0034271337875467,4.713146477692763,0.0002627213254935,0.0030108456756093,-3.7099528900865744e-06,-2.447782747895096e-05,-0.0006073812768177,-4.804169769315112e-05,-0.00613025754586,-0.0040643747355677,-2.4010987696720217e-05,-1.106079573583124e-05,0.0080460538845765,0.0492853734646213,0.0091301538753593,-1.170767546805615,9.926369046209614e-05,0.000240423524886,-0.0001895283008122,0.0002221174691643,-1.1167282585970272e-05,0.002176034573856,0.9499360217332118,0.9151557277002292,0.9563260053149794,1.2480779057653952,1.2503004615225453,2.4227528690937845,1.2855389813175608,0.7929310296654066,1.2620695942567883,0.0151338821939122,1.0970862976432678,278.29646188432446,326171688
816116,4.314710122649359,4.87926768179838,9.057624887708304,145.82741086303082,1.1974946896185488,3.598139977842095,0.8293740234720116,1.203722482101226,0.2307457535083381,0.5558955787275002,8.948448164727166,30.588521363221265,0.008034976721301,3.21823275275544,-0.0010216019765241,0.0101498152482233,-2.372009300715341e-06,-3.946461130441178e-05,-0.0010156785592871,-5.198620899454685e-05,-0.0069187943818109,-0.0029833278368648,-2.309775909373956e-05,-6.523422683951359e-07,0.004270397281296,0.0115677763517359,0.0202356943401373,-0.9926928810230036,0.0002053971541479,0.0005039149187848,-0.0002504496026825,0.000190629263964,0.0003290073409519,0.0014474091271923,1.0477549008646136,0.9170322122252934,0.9884783508790076,-0.0824078168207811,0.5304845993515206,1.1330502634229165,1.1651133072677904,1.017057522657975,1.131079756457774,0.0041434339538373,0.9299169168151608,278.3807201789136,326986047
819213,4.777009003428391,2.3564411748167853,21.131985912745552,94.33232036945884,0.942441430000478,3.13860156704537,1.2644698421399831,1.244223877591486,0.6828622402420997,0.4219701409577377,8.234689437453437,33.415422899792105,0.0036205537146775,1.6171192940090455,0.0026203064471926,0.0166680043880858,-4.406652841473706e-06,-9.16849487870463e-06,-0.0010170560825533,-9.735659427546949e-05,-0.004722392216544,-0.0001044353399377,-3.977323890927658e-06,-2.881638616390687e-06,0.0155209431668929,0.3031100520923292,0.0048606703591634,-1.297765331159482,0.000176542734624,0.0003545457332117,-6.93189278391746e-05,5.61218400404493e-05,0.000140812267988,0.0029706625450772,0.8938722697065893,1.028515724812627,1.0171119396064865,2.024257983361069,0.6378400447839023,1.4419368075945571,1.1907440394396829,0.9389274492261662,0.5727374253888446,0.0826072059427152,0.9804137814551894,278.1610646364088,328221750
820010,8.772149973793802,2.6362535430980896,18.23483862080946,90.07012148170013,1.4939671450669902,3.047217535751765,0.350310209889192,1.189240899041387,1.4772312531070635,0.4208235382864131,7.323314603022855,30.78345594708833,0.0083157002275434,2.8811346251822822,-0.0011400844462246,0.0212863463372026,-2.116633066110967e-07,-1.7569137876349146e-05,-0.000683029153123,-0.0001196409909692,-0.0053045703931615,-0.0015227261107216,-3.047926317914097e-05,-1.1330529916976829e-05,0.0188322299125181,0.0029428636314318,0.0125607408757711,-1.113971461897301,0.0002352393017582,0.0007052248275153,-0.0001056683173991,0.0002059287845603,0.0002244842050412,0.0025480613759126,1.1006550767738534,0.997039989868533,0.8320788379395283,1.4398009529634983,1.2693011180801022,0.6514372644844715,1.198202024461941,0.717450687938805,0.6997143926200184,-0.0210259751709901,1.0448915522928972,277.6549479373042,328539753
821491,1.3049432557987397,4.327373698601416,24.36182488850797,30.65991548246824,1.719751540474742,2.219892629509613,0.6651742250568686,1.060172151336823,0.1772516789937289,0.2583698616457135,6.149134557921848,38.379935760775,-0.0021987240001426,-1.0521787933900155,0.0052778599502733,0.0062175733230731,-2.262433062689501e-06,-6.487351297506474e-05,-0.0008311372761732,-5.877693816708725e-05,-0.0016955541192589,-0.003553353488567,-2.0752825121477465e-05,-3.347581508619547e-06,0.0091984438581903,0.0404465267859859,0.0015858271700085,-0.4398577175313494,0.0001835262084068,0.0004355139262218,-0.0001781544016579,9.947071320487154e-05,0.0002559722953109,0.0008166955831637,1.1185219151773858,1.0511515862219714,0.999365397118464,1.0600440921433318,1.0915154942932477,1.6089215999509991,0.8267150860776941,0.8798157605354244,1.121810080973746,0.0259450826308733,1.127962215438357,278.8925882432272,329130672
822916,6.930586063452925,4.666838677840953,16.039581918788112,61.539475143119766,1.1027372415373218,2.641729486067117,1.277209903304194,1.8042198831492813,0.6058109771512198,0.3467702033424493,8.160534642842352,36.35073349674339,-6.971509426537082e-05,0.5515301223597676,0.0032777748726891,0.0251619954057964,-7.759289726213975e-07,-5.20348095809331e-05,-0.0009607367266969,-9.723808458165232e-05,-0.0048523725858225,-0.0015785739721604,-9.159509658129744e-06,-3.535459618437708e-06,0.0174551311975609,0.2816413619341783,0.0368944155144918,-0.9569670399039576,0.0001861883189774,0.0006241988843824,-0.0002004036877958,0.00026543205264,0.0003217962733696,0.0025338330884211,1.1017440907382712,0.9892965967457285,0.9538585188760093,0.5002397832963437,1.857113547312293,0.8285189732715862,1.0217544262267892,1.1311545642456018,0.7810031900296663,0.0356240624182719,0.9856600705481268,279.4172858583631,329699247
823708,5.063107581049106,4.109700687515955,32.465007727712745,97.27180120491572,1.745790473627455,1.7896029014428043,0.8571472619086528,0.8065099965175091,0.818543477775655,0.4764000586489044,8.81982746627507,30.82811819950029,0.0074205624300573,2.7367296884309638,-0.0010519419042015,0.0150362659474202,-2.995777205417693e-06,-3.522629306752953e-05,-0.0001838598509356,-7.401803313374943e-05,-0.0073549930239052,-0.0014969705361902,-2.7683618960417455e-05,-1.2215468966462735e-05,0.0128250235284161,0.155619400720371,0.0060993093916996,-0.4040288850570975,0.0002309119052882,0.0007756666661778,-0.0001963298969699,0.0001392237900083,0.0001292457106505,0.0013189157646112,1.0215904686281716,0.8645650920028535,0.9951399770199588,1.8707221671026184,0.6471424478377514,0.4364824577871086,1.0135576832483049,0.8297416224368712,0.569801077079443,0.0414748644439164,0.9390165491579407,279.5494480483617,330015255
823729,3.560904163392616,4.10592727745178,14.09949506476056,133.04895119910407,1.7286859960251093,1.3506193880551844,1.222326301595864,1.2052314501052452,1.2803046195976864,0.4455397655576757,8.526812846723207,29.687750342358488,0.0065101361361159,6.189243179348545,-0.002505513683843,0.0416872866874886,-2.649818748706852e-06,-6.128072636054103e-05,-0.0006731368657663,-0.0001051073575787,-0.007060096335212,-0.0041118976328593,-9.200496680805594e-06,-2.4509040945245924e-06,0.0143372543907377,0.4555217276726706,0.0106828703207096,-0.4543255787753014,0.0001884081926898,0.0008256688078172,-0.0001517797422892,0.0001802065862944,1.864533392004588e-05,0.0020177977135917,1.246396301482426,1.0488378820833284,0.9363593960435204,0.1956128280241765,1.3486895423576426,0.7536733117091328,0.3944635125780696,1.044919661339315,0.6972871010717663,-0.0712465702293829,0.959746690893056,280.49063508279835,330023634
823987,11.190444351405656,5.266765348283791,9.785270419047317,113.43862643242636,1.2575348014195065,2.0305446326336547,0.7357595277921565,1.2640593869157772,1.4987383988685563,0.4567276594761152,6.374821471196548,35.7845525334169,0.0023805571338241,-0.426239611357968,0.0032499908826251,0.0327324569950453,-1.2156685581475368e-06,-7.262196547933662e-06,-0.0008376422317216,-3.100631089291526e-05,-0.0046921942621898,-0.0019150846597416,-1.6487811722982622e-05,-1.0177763954633956e-05,0.0076684880874385,0.5062267393078358,0.0091526094233795,-1.4338025788681803,0.0001834630566146,-4.137835839177189e-05,-0.0001888839635643,0.0001483433339781,0.0005812632088718,0.0016892691374257,1.0020362738949529,0.8884960789784846,1.0273336738276666,1.3318155620681735,0.7359936878621738,1.420273491473054,0.991895869384992,0.9022299443560036,1.5737413432650746,-0.0074956073029107,1.111995361268758,277.96436067311555,330126576
824284,4.278193742047111,4.339027412714266,22.490262848067232,22.636422466018026,1.4046251643674716,1.3138790202899575,0.5254359661692046,1.2870659590707592,0.560690243518257,0.1802409744240464,6.005288262077567,31.566314683257552,0.0048664916816255,2.8609617941045,0.0007437491523822,0.0096937729378603,-1.5644967386241098e-06,-6.696954114006463e-05,-0.0002218379824712,-3.7946090655358754e-05,-0.0046177305528396,-0.0027606148901696,-2.1238301526714623e-05,-1.398551412664283e-05,0.0009705187797714,0.0103346346879171,0.0228114368660401,-3.194580515113255,0.0001377427282136,0.0008703249121459,-0.0001873270338188,6.825463884498683e-05,0.0004331142867416,0.0010847207881939,1.1428434271609815,1.1114493031367465,1.0955915083957273,1.006702687275286,1.121993923309418,1.4123292441381914,1.1395228906052273,1.11557628226494,1.313681974251866,0.0076499673893766,1.1381390254060093,280.2022962574521,330245079
824342,2.4172161041756945,2.3449568057186965,19.215545214148207,115.19109161669223,1.0020055910999797,1.971967644213976,0.6589145412864935,0.9021772651470444,0.5111294863475512,0.4170132153085243,8.047996349102009,38.55961150031748,-0.004501351926524,1.886377338071445,0.0050725376996152,0.0353053835862655,-1.7475723556152145e-07,-4.538898337646953e-05,-0.0006502996976758,-4.719842999393777e-05,-0.0070868141785049,-0.0045905787533391,-1.035252861803575e-05,-3.243950934859923e-06,0.0091424089193639,0.4304749633240889,0.0177543768762895,-0.9766111992134288,0.0001553220425684,0.0009299301995342,-0.0001605037277283,0.0003278076325052,0.0003827855578615,0.002392645585091,0.9371406594055132,0.9046506620690528,1.015745205108301,0.6205613751166942,0.7100188972741367,0.6565213308460456,1.5010223867395536,1.0522008198825372,1.3952690372372265,-0.0410037137961745,0.9936219080272032,278.095007926933,330268221
824722,2.597848286311541,2.659235711713396,32.42444487588843,153.09026618149016,1.3621952954404444,0.3802342538062105,0.4413195745851804,0.677105644044597,0.6472483351543143,0.3290129939226334,8.76971728781416,37.04868792557802,0.0002269613918741,1.9259372729258255,0.0011599733410557,0.0176958937235054,-2.7167298727609622e-06,-4.616277125775383e-05,-5.7093269212665646e-05,-9.067191859385502e-05,-0.0053357106530734,-0.0004776487410198,-3.069174780296279e-05,-2.2327877981223285e-07,0.0171282803156477,0.1167999812767447,0.0023900366080016,-1.2598758844526123,0.0001319926334647,0.000717059760661,-0.0001395559637256,0.0001620851060327,0.0005213209021711,0.0022063137710553,1.1620105896607138,0.9948670561444092,0.9319422873909674,1.129426129259024,1.209335839645573,0.4198200093526959,0.957858463946514,0.853946198536043,1.419557412114096,0.0252610540856259,0.9425617343895012,277.7100997652653,330419841
826705,7.011378325464772,5.029992283647141,20.345128679236367,98.00486486089724,1.5127149049425197,2.2057610665407754,1.1268650645004807,1.646200043888611,0.8091880814310815,0.4758261039032523,7.876617269811306,32.78318681233651,0.0041831331641502,4.168296519493426,0.000684507622535,0.0338995019389035,-9.280980595121054e-07,-2.4959261438624665e-05,-0.0006409071493577,-3.1531032683742736e-05,-0.0068143823613713,-0.0024051811829422,-2.1593826869006514e-05,-1.4102772194348655e-05,0.0221945856059623,0.2322693120198965,0.0024847741150228,-0.5701877889386092,0.0001473415289395,0.0011299882263101,-0.000169375869928,0.0001167524993294,0.0004638881336112,0.0017955126722012,1.135043155318778,1.045626118230379,1.0838941009165686,0.9570001982850604,0.8812506853510806,1.667682000063765,0.8608041554356802,1.0042209283718062,0.6647765506018287,0.058933071896787,1.0057466020426873,276.2493404474103,331211058
827650,12.745920460236889,4.609534775460773,10.56291471631548,47.591807118523306,0.808044555838288,3.915267927242147,1.296840486033103,1.7357400600990802,0.6752673338774571,0.3950025868113078,7.976668042991264,35.47456100298854,0.0014811905256104,1.6990617300981838,0.0022897873680989,0.0248077306503063,-7.411279869875308e-07,-4.4704510019705706e-05,-0.0002563759563454,-3.564907964516687e-05,-0.0051717372893494,-0.0023066899978304,-2.619833973200517e-05,-9.662290875744328e-06,0.0235207290756057,0.3262477502609849,0.0081422055353287,-1.0493079299398824,0.0001654577682114,0.0003370417551831,-0.0001581043313416,0.0001511799953739,0.0005090423934308,0.002827818679685,1.0848764777725748,0.922684563250012,0.9928828887537204,0.5897213308049577,0.7260654739703388,1.1043184110928708,0.8716832608742103,1.1582180149429209,1.1196872143515273,0.0422932026442841,0.998668229257396,278.49329057727465,331588113
827687,5.651958522528089,6.427371692889394,18.008141940614554,18.784773794402383,1.3740731120155316,2.066955007399184,1.1865397803416993,1.6700977624728606,0.7613505683974577,0.3828757903518099,7.46850868153942,32.5586710324847,0.0019163007399214,4.876457226726069,0.0004400877449141,0.01850349297802,-1.1698761480162896e-06,-7.225024197664981e-05,-0.0008088435463614,-4.926262938047885e-05,-0.001161562453268,-0.0025222619637911,-3.188639240945192e-06,-1.0578998212220266e-05,9.367153933082308e-05,0.6158648673268452,0.0063529319023176,-1.208891138122171,0.0001909479064352,0.000477959226767,-0.0001648093702339,0.0001882002134155,0.000250545611172,0.0024000460071671,0.9487710407373872,0.9629262432300194,0.854177881248675,0.8761473168524618,0.0169350201488497,0.9761968863769176,0.3599262835534108,1.05137898079269,0.9654922840635652,-0.0192376940551222,1.0346193896569469,281.2692983420363,331602876
828163,4.518849306391238,3.887171211436837,9.198639927623455,51.05869167139916,1.1144092524111544,3.159330047989991,0.7194204006075386,1.7219738382207732,0.7623912703588202,0.3619351843002586,8.33163862597139,34.49390437904986,0.00357240621883,3.173551100167966,0.0006861847952994,0.0315431808773063,-2.1558812130244982e-06,-1.7011585313239117e-05,-0.0009253484739477,-1.5878938698003848e-05,-0.003055606276676,-0.0050439994839375,-2.4831589758530355e-05,-9.625589842183965e-06,0.0134135543563921,0.0562484512336159,0.003284537894021,-0.6238704096214658,0.0001587659952421,0.0008493211895925,-0.0001416700506124,9.690898429125916e-05,0.0006419867188107,0.0015548021336862,1.0039428116425215,1.0759444552976396,0.8263713023101056,1.349190145556928,0.8708674374197685,0.1036752570160471,1.2483900305221705,0.8270377558351463,0.6226790438441405,-0.0049379534470171,0.9735548389827784,275.36333819436754,331792800
830013,26.438071806082444,2.182699441285564,13.52222471758485,28.60884450544488,2.006888462841975,5.404464861208038,1.015287637040626,1.448655036234921,2.5928885772007746,0.3626021644251667,8.953612768095711,32.599483669354925,0.0054298253140723,5.760838307174291,-0.0020589210658239,0.0401682433389794,-1.6128217782044564e-06,-1.947463032946028e-05,-0.0003890740572755,-0.0001125281707834,-0.0058139544838406,-0.0045405706895475,-4.432075242921242e-06,-8.202448824924126e-07,0.0257199177019498,0.4372536194513414,0.0036401197833105,-0.431775313105959,0.0001600349372561,0.0008472574081465,-3.726300039673489e-05,0.0001385954888433,0.0005240478746107,0.0018164730465144,0.8255181155975512,1.127683557771419,0.9884185496113926,1.4601662859804092,1.1254222170510793,0.8280451384095754,1.565239019095452,1.050705966489345,1.5299604160923868,0.0241790875892875,0.9295515324531132,278.04415570742583,332530950
830313,10.097847387674964,2.9940481676189856,15.016380328575954,83.64255866334139,1.0529595381518533,3.915547617493372,0.6649415772222269,1.3806031930269826,1.149285666513838,0.5061942794314221,7.132741714378586,36.4068194696924,0.0016478675106311,2.45625243678122,0.0016271989242181,0.0008341183803479,-1.1052627697948656e-06,-7.645279321424428e-06,-0.0008879763497852,-1.0246226984050663e-05,-0.0076828000264761,-0.0005373003179247,-2.378858183860721e-05,-3.2918257234486613e-07,0.0062517060409089,0.1564663917794266,0.0131884407714316,-1.7161199625227448,0.0002097114377757,0.0009276432138877,-0.0001380883591078,0.0001714609008409,0.0002084353789849,0.0025780616294028,1.125017894484569,0.9101462554645696,1.0388284009675035,1.0952998283512991,0.8398130011040451,0.4681188076732774,1.6033694571922976,1.1396040836911616,1.2323063244418049,-0.0182476213608542,1.0583741662270008,275.4244418079112,332650650
834780,4.141219385169129,5.279917044025153,17.644056657736588,97.2943528600608,1.4435686953090403,2.273034060284274,0.9710825470432976,1.1289775460877152,0.8661116480637345,0.5982099043151923,7.210928810374336,33.59322280796644,0.0064734420620612,0.6114276852209858,0.0001240827779629,0.0133173315316696,-2.374269358855144e-06,-6.925500459190214e-05,-0.0004141088430885,-3.5622413223262064e-05,-0.0041708684537895,-0.0047490936493766,-2.577801527012159e-05,-1.0864574370579957e-06,0.004307899685202,0.1475997873983552,0.015882986248993,-1.0152021949908268,0.0002223043154695,0.0010832791051492,-8.236709833073303e-05,0.0002774734648195,0.0002901234571444,0.0025413606030216,0.9081776620953486,0.9861049096536056,1.144316910139186,1.4749499770267969,0.778906187027586,1.570813754127058,1.2653880402968918,1.0550973068909089,1.2312979875908647,-0.054221302660509,1.052842600654171,277.4221458068263,334432983
836569,5.954903846986529,4.351108979043413,16.14585120428621,102.33024742607968,1.4055860298142524,1.704959776891353,0.8824511620874239,1.0370049376103612,1.0669624128759363,0.3201481697547521,7.462250384478401,32.02745612980065,0.005467256698481,3.1558442365399717,0.0010799138957678,0.0224261443050986,-3.995846294869058e-06,-4.599354603878459e-05,-0.0011169344207825,-7.992805148522072e-05,-0.0035010502638179,-0.0020021590529793,-7.011421964933926e-06,-4.054827095385953e-06,0.0194791969442632,0.1669174871992831,0.0226002830209502,-1.406711149362849,0.0002026564013924,0.0004709746813025,1.4289518415305243e-05,0.0001551847981664,0.0003980352692768,0.002914727818042,0.997160315854548,0.9894658916808836,0.9261479556701516,0.1519406076355897,0.0761773251849035,1.2974731252643716,0.5080914961364142,0.979207918146898,1.1498159849699543,-0.0457102060284904,1.0350621504492028,277.7721062459209,335146794
837594,10.623217530576882,3.632711837869964,21.90527290701184,24.286510184768524,1.551513748928946,2.4988404090461005,0.3333794245756274,1.2393019631334368,1.257670042292837,0.3363837295985727,6.797921995117008,36.56872895739952,0.0002093618117734,3.9251873026964175,0.0013748465709082,0.0131126396261292,-2.8465076933323216e-06,-5.549680467724872e-05,-0.0011220487271372,-2.917165581582421e-05,-0.0056444047844813,-0.0016984721059301,-7.482370838209923e-06,-3.093605750486823e-06,0.0031356649184946,0.0718179700033326,0.0002444232479496,-1.4497743979839597,0.0001721341011536,0.0003508122769485,-0.0001229912876766,0.0001874528466906,0.0002010298413162,0.0014688516714998,0.9502474073436376,1.0284659915950565,0.985014115144548,0.4695260151474144,1.8088586510231364,0.9911291635860048,1.0083965816156952,1.0643024515308106,0.708784288691025,-0.0066368570214756,1.0820619270855525,274.3791917154181,335555769
839058,4.9193625614229095,2.871497606310556,39.29054304003257,68.24611565320185,1.3857029168097887,2.123813458894678,0.727581114407691,0.8869599114671707,0.4062616916304061,0.4213628920624116,7.03863420980842,31.11067749682239,0.003642069433239,6.352476373434515,-6.73517224452256e-05,0.0262047695449857,-2.384992296492837e-06,-6.384051234489883e-05,-0.0009506546369871,-4.148083392445678e-05,-0.002388588583032,-0.0023515375955469,-4.243496335068927e-06,-2.842568882401661e-06,0.0091381259077144,0.0012546776810038,0.0098211392207213,-0.6187065216297055,7.44758082218217e-05,0.000549825985705,-0.0002488365680781,0.0001354839767358,0.00087698848152,0.002076551629073,0.8391179451098616,1.070398631680705,0.9442492174368708,0.3889757209462094,1.4620436471568998,0.6779575477777604,1.0115783232534423,1.000192263718239,0.8243832821687629,-0.0369130108178449,1.0650320657920846,278.0978161378243,336139905
840268,3.5668426701884623,4.325468534728733,20.003729428804647,79.7584978738179,1.4831364144521273,2.4666476295226705,0.6968959437866106,1.41968564207339,0.7387912715740446,0.3859585382748748,6.888520458982987,30.776234413231634,0.01154506191457,1.6513869900065827,-0.0017025574633568,0.0103258621677736,-3.231874893157973e-06,-5.588818460136512e-05,-0.0007858892054414,-7.613471920620357e-05,-0.0061885295788832,-0.0003315528588818,-2.359229601953676e-05,-7.115228559415133e-06,0.0175148115990189,0.3710055421855975,0.0021375179370907,-1.4217834834565697,0.0001841726874745,0.000825733407668,-4.939813509944844e-05,0.0002399951999381,0.0002619348138267,0.0027612917155487,1.0042372304327842,1.0407221003891085,1.214440390003628,1.4697543355268476,0.4377529080084847,0.9353242052046888,0.8002509326639,0.9883524022113688,1.084003182453498,-0.0284877050566081,1.0756522844547585,275.75807210009066,336622695
840937,7.164990319704529,4.795199012715141,13.665698872335756,95.25375269515158,1.348234243888928,1.815339921236867,1.164695647886677,1.2558949346107295,0.8360898653619182,0.3017779512927748,7.32401176218084,37.89405700772888,-0.0010176789610848,1.9088223379291545,0.0030525608143741,0.0137704563265601,-2.5098094831275004e-06,-2.6483753221267107e-05,-0.000505193265785,-4.849522248493082e-05,-0.0021683431299304,-0.0055371351970319,-9.77698975497714e-06,-3.131302915223853e-06,0.0047064461366966,0.5767123784892271,0.0045671177168624,-0.7328683611173785,0.0002244559429579,0.0011115571765955,-0.0001250179707977,8.63544815874376e-05,0.0003303318128711,0.0026195403688697,0.876726484418883,1.1105705291468724,1.0724377761344124,0.7112817508536277,0.7498933311009031,0.437610391564199,1.224235337279029,1.0597114557121277,0.4020685610250261,0.0889292525583838,1.0448422298113804,276.2989999248948,336889626
841837,4.9638170932401895,3.259317193137929,11.271903866094313,356.2660421828605,1.9519859931784864,2.4384682182248127,0.4016546941831005,0.2402521288570324,0.7360994173315819,0.5234437022414778,8.416739838065862,31.074858379408106,0.0035327201065679,4.914092960769552,0.0005053744052137,0.0196264017210749,-3.3664942731067797e-06,-7.901145391804584e-06,-0.0002697968029681,-7.639913883609998e-05,-0.0026544488996824,-0.0018276656721041,-2.0450643229175597e-05,-2.716024197073938e-06,0.0163012958300096,0.0304607090451129,0.0156370872130803,-0.6853081389318919,0.0002030996898219,0.0010418539745976,-0.0001956649073216,0.0002588036845479,0.000354846822688,0.0021712552184146,1.187713617973054,1.014576881821526,0.8280444201643937,0.6557622545965935,0.8653808320490914,1.2021764359474787,1.25096209219616,0.9927673818325724,0.9833009034501896,0.051283636696189,0.9675341148590244,279.55389427411933,337248726
842112,16.329638155334727,2.297733473665448,32.654234870886455,88.31614061630273,1.7782221520938692,3.923950141372876,1.1069067836346669,1.3300144857376583,1.8836396460446951,0.4898768416920728,9.065198673560776,36.49385525698164,-0.0010301851669409,0.3192322246353187,0.0057069663384663,0.0227916419611377,-2.593822914577195e-07,-6.85868115694099e-05,-4.040209935669771e-05,-0.0001253797169959,-0.0044226062146971,-0.0017900683504808,-1.5567473857941457e-05,-1.1799794446578784e-05,0.0141927495798559,0.0494424128026589,0.0262052607582891,-0.3141879363094427,0.0001234870773336,0.0008627593703451,-0.0002046242269151,-5.175000341216542e-05,0.0004981494403122,0.001392912916601,1.221683683826172,0.9892847878760386,1.06986150768282,0.9844248811685612,1.4861917326145786,-0.1165624475128526,0.9967942224466148,0.983444311980358,1.1264936137628765,0.0007510037044704,0.9216570743558696,278.00546784901377,337358451
