,gamma,c1,c2,c3,kappa1,kappa2,kappa3,epsilon,sigma_eta,sigma_xi,F_4xCO2,r0,rU,rT,rA,ari BC,ari CH4,ari N2O,ari NH3,ari NOx,ari OC,ari Sulfur,ari VOC,ari Equivalent effective stratospheric chlorine,shape_so2,shape_bc,shape_oc,beta,o3 CH4,o3 N2O,o3 Equivalent effective stratospheric chlorine,o3 CO,o3 VOC,o3 NOx,scale CH4,scale N2O,scale minorGHG,scale Stratospheric water vapour,scale Contrails,scale Light absorbing particles on snow and ice,scale Land use,scale Volcanic,solar_amplitude,solar_trend,co2_concentration_1750
347767,2.4492644845639355,4.473021555858539,28.63010863504453,34.81847109715288,1.3315957079244445,2.041469880681676,0.6539232939330168,1.556652084554654,0.6190076293698288,0.299236117946024,5.8947959073211615,35.827031602808475,0.0004618451834424,-0.2207617188186353,0.0046371541482314,0.0027628624771825,-9.682386242774035e-07,-1.3437461727502016e-05,-0.000277640763818,-8.893066219954279e-05,-0.0017612199493636,-0.0022311182642935,-1.1665111825619564e-05,-1.361909360981131e-05,0.0106021400166199,0.0357102263149431,0.0249957541404122,-1.1849655363730414,0.0001568248472582,0.0006872813516801,-0.000107152412421,0.0001296088990793,7.188765207592968e-05,0.0019658846919161,0.8146929497678107,0.8549416833342743,1.0416485602028431,0.7088946017930333,0.8102693689708103,1.1166100305540767,1.040459313018088,1.0503440657295315,0.7660546693209122,-0.0177544044463756,279.0071246227858
349238,6.202653868644192,4.147754303698937,11.805881496291166,69.99780644879144,1.472101089874775,2.617579423611542,1.423685730585506,1.3905726058952474,1.2665965055289572,0.4628841685363228,8.183844557918135,35.434575346259265,0.0010115363737769,2.0252522487113493,0.001580772526299,0.0416066499939918,-2.56551539366474e-06,-1.905875206654819e-06,-0.0005651389895272,-9.359377373618768e-05,-0.0003020670854294,-0.0047633365455736,-4.503644114525538e-06,-9.223797490970684e-06,0.0202059197807379,0.5215518977062858,0.0031117645348811,-0.6375379874286324,0.0001556171767234,0.0007574263212437,-0.0001622136502886,0.000249979943191,0.000484864068952,0.0027393451280661,1.071866394033194,1.002821939178127,1.1357436460988628,0.7241868199254482,1.4331556912685488,0.6367259487459715,1.0655630656834518,1.086595711352571,1.135753240783953,0.0366491653103719,279.0684591136329
349671,2.6301557994792497,3.152484318793663,15.378079312641985,33.85634340764859,0.940551165886738,6.9733196027278295,1.1320858813872043,1.506565858610393,0.8276861493009269,0.1998140427886575,8.408413251054991,32.69164652588996,0.007782329108288,4.304512607208821,-0.0012442090917975,0.0363806380135019,-3.169242180312637e-06,-3.115792833172871e-05,-0.0003879381907978,-9.173076844311076e-05,-0.0003467304962611,-0.0055830247741176,-4.570672007346205e-07,-1.0962490157567164e-05,0.0126779511920958,0.0372012789616561,0.01963851511843,-1.060685852802893,0.0001601266794381,0.0008875866035312,-5.356178317172857e-05,0.0002245692637004,0.0006730127683757,0.0011473389828471,1.01659872816494,1.0153236571227005,1.0908764902375123,1.7014691843825722,1.2996687651331231,0.0305358679359037,0.6940584053325666,0.8462533200135458,1.2677862203221557,0.0161702280032043,273.1303961299587
351358,2.0618971991626527,5.043383500744272,8.97229957080805,123.73914769718812,0.8851485592891712,2.3127247489473506,0.6154605698604974,1.1580159427159278,0.3127338218965981,0.5875945239277075,7.915973582648423,33.75037076281854,0.0015150447936226,3.389677679833766,0.001882372970755,0.0180710990576727,-3.13251693948693e-07,-4.144241777020499e-05,-0.0011256925243255,-9.736000768352732e-05,-0.0055184424927919,-0.0011022455205722,-1.6218597398082466e-05,-7.39279661841338e-06,0.0302020616222694,0.0563389361402931,0.0120219155731205,-1.099808917163548,0.0001574472762716,0.0007002785116817,-1.829121556654689e-05,0.0001323103674449,0.0004605512154391,0.001253533872598,1.0736858904390003,0.7557329076299674,0.8970228096795049,1.4273080966986462,0.0813178653939981,0.9880840728224948,1.3338302024574238,1.039030238994586,0.9522095744862376,0.0706617955718909,279.5824407787
353638,6.532231048234307,3.5577609739930978,7.868592718360225,74.55369478968066,1.6691787247671692,4.0385238328099815,0.5074579335107591,1.3878089791107022,0.7003940341286912,0.3535100123152729,6.6770359557856,34.51233375843512,0.0005112699408475,-0.0502935808001889,0.006615140029299,0.0111000794192171,-2.206630281337692e-06,-5.696633342297926e-05,-0.0001485726775711,-1.865816601488292e-05,-0.0065779173849154,-0.0015743282233645,-5.806574493413136e-06,-6.150205166051115e-06,0.0031721082356437,0.0521836021189325,0.0273292655095959,-1.315856393819056,0.000169820396113,0.0004695988234072,-0.0001491207514161,7.657020916464348e-05,0.0001406553678657,0.0023692760414026,0.9764415765091784,0.9599659428014476,0.85652074377276,1.9421216475131613,1.5392878293500891,0.6922625861507448,0.8423217767688624,0.8916694622030984,1.048450995916666,0.0020894605500876,278.411176286922
355025,2.322490262311789,5.195414541856638,8.388545531330308,51.27542038540493,1.417183472305502,2.8176984011571995,2.193103641961526,2.1355776847576853,0.8392397202047845,0.5634525723550844,9.2968537919126,33.00469608557041,0.0056555456597622,2.532426469362121,0.000219657076628,0.0053025396446507,-3.560042225390536e-06,-6.888187656038975e-05,-0.0007781693602271,-1.96457126677627e-05,-0.0071569448931369,-0.0051802539538658,-2.2625920476991565e-05,-6.886386285128645e-07,0.0191069463796121,0.0101288829799972,0.0253081247038282,-0.1524555352145309,0.0002033745046281,0.0004839865726346,-6.29199492315856e-05,0.0001755670219367,0.0001607811837013,0.0008318276760298,1.2386756641012124,0.969136561347201,0.831614779536532,0.8809004902416178,0.9400219576940811,0.4440245818682551,0.4818289183875922,0.5776035174386291,1.6058625346580753,-0.0263383961862639,277.4717369097744
355253,26.4565940397482,3.099328310982013,17.613699439506064,62.14268158420322,1.8891344225452729,4.103134050428931,0.9905234846767904,1.12674606445296,2.5719357209218034,0.4704365682677408,9.316704507010272,29.51742218040573,0.0075398516520326,7.088656747670892,-0.0029520158189544,0.0145222831106521,-3.673553595421096e-06,-7.156883552611458e-05,-0.0004763590946142,-9.859021736432768e-05,-0.0015049198681325,-0.0014489599681907,-1.581676908555454e-05,-3.0131411674424747e-06,0.0057175931222115,0.1274266427744774,0.0023333054443639,-0.8354548201878352,0.000165831569839,0.000544377018085,-5.100613632342266e-05,0.0001313728058199,0.0003790103865336,0.0013608963436174,1.0872956755698138,1.0604149849852815,1.058998741618468,-0.1175843725588199,0.9542983539924615,0.2911849284238456,1.2128694639844193,0.9813045862367668,1.1101959834289894,0.0617302686045169,278.37493688929897
356167,7.245695837599574,4.100848733332943,12.784738851773508,66.33398341995374,1.2671910520157477,3.1211149814690806,0.8457880211720896,1.38991276920754,1.4304495081611357,0.5338142371368291,7.195709628975572,32.10758475505936,0.0058495405417715,4.580378152544273,-7.214632507057824e-05,0.0139078506269924,-4.289594207524333e-06,-3.265334445555333e-06,-0.0001228964264096,-1.2306765063304755e-05,-0.001467328957466,-0.0048920820215064,-2.6026028933198903e-05,-9.163201235569868e-06,0.0277967532458543,0.2053658106952995,0.0071100917458503,-0.7137648029133653,0.000211364539181,0.0002620890639258,-8.094626392283275e-05,0.0002339055838636,0.0005569189506528,0.0019013327875327,1.0216034138351298,0.8986054631933006,1.0491681177896974,0.2911162178421808,0.9593951558288332,0.0645773430418963,0.8401568883697124,0.9994559332724644,0.4329362150543905,-0.0157593106453973,275.92618608454615
357327,12.025360607019246,4.022134533311152,20.046015567022952,10.526095093605504,1.9857856746847573,2.274478249598918,0.8162567422594336,1.4094504525814529,0.91472853034029,0.2204004011876931,7.266424176055323,29.40754205564131,0.0083925517641066,2.6096726471803287,0.0015595940674889,0.0127723674984448,-3.905812660840517e-06,-5.05937369108263e-05,-7.468366814397491e-05,-6.478105773270852e-05,-0.0010776676736954,-0.001223566915628,-1.546858215070311e-05,-1.127360363960285e-05,0.0064909474108632,0.3236926927305169,0.0022368439563292,-0.8686587042635656,0.000213026339166,0.0010257008639758,1.653100629552299e-05,0.0001235093148698,0.000529301401087,0.0015593458079663,1.1386907316530723,0.9023245904777216,1.0550816381981307,1.483406938096105,1.5976538039612118,1.0299256393620877,0.4943067954366498,1.053554847172261,0.8405127532873254,-0.0490476159061433,276.53795938378164
357783,10.828998630322689,3.1347915572317,18.90332110668088,154.53655883437787,1.424548322250906,2.2242584479805823,0.7199157237463564,0.7610686035220707,1.1031071549090208,0.5714589135322524,7.451577348549102,30.709221914900592,0.0066180568113158,2.6391985553226185,0.0012037533187494,0.0031295710761618,-3.3609983704284334e-06,-2.134459719428913e-05,-0.000762404750869,-7.137032217851755e-06,-0.006198916940001,-0.0013615701818422,-1.936105649258005e-06,-4.969729179369896e-06,0.0316903308193899,0.3886961226946555,0.0129047743973466,-0.7848147532201707,0.0001850380419811,0.0005664083735015,-0.0001281300472364,0.0002117365161942,0.0005081921003457,0.0017027487517878,0.9826232923087064,1.049812228510874,1.0373569235270872,0.8322366263455825,1.1845503158909,1.0755813527470068,0.8466018619106261,1.2288969973539827,1.3849184963571848,0.0147718763084983,278.59899585397955
359322,8.30542443324547,4.031072725237556,27.34015484418883,133.6377846349326,1.617246579021958,1.3419868348563897,0.9090627870934044,0.4853363386457316,0.7945778768029305,0.4665344792277828,8.00097741367924,32.97987742950364,0.0019459542879531,0.3854467720109522,0.0060604531887772,0.0349739806189494,-2.4719184572988967e-06,-5.061421439700504e-05,-0.0001105062716585,-4.977614472991264e-06,-0.0028526421712372,-0.0042152616704421,-6.282311757865717e-06,-1.4547942660949834e-05,0.0101327247540193,0.2173621449581317,0.0037484972281301,-0.858662596724097,0.0001951365799303,0.0008019804584138,-0.0001220747424047,0.0001542659077609,0.0003954827964118,0.002179343866031,0.9702848853530112,0.9884326594270882,0.8079362368501887,0.8032044190298402,0.4039222618920943,0.701829460398274,0.5678506152192757,0.8704593979791166,0.9857579515788912,-0.0409889181030078,279.1867190203576
362460,6.818086515272169,5.446975263104244,20.116273255882188,27.79506125964558,1.3297282457658115,2.688273644228083,1.1465008889036716,1.7360242824320258,1.1025894277803303,0.4270943069836547,7.084089300903711,33.52992779014939,0.0001007706847363,5.713447157647382,0.0008825875000973,0.0191152685318978,-3.4646978181804464e-06,-4.235568945941722e-05,-0.0002617647036647,-0.0001143752759296,-0.0007608250584608,-0.0033312263993501,-6.866637031250895e-06,-1.1435085350694682e-05,0.0144017668783001,0.075633682734356,0.0143708464439795,-0.6748025650373003,0.0001852070378624,0.0004331406315735,-9.86385499500346e-05,0.0001075795621737,0.0004138832803446,0.0009464736354193,1.07382732959138,0.830602281998066,0.9479867690483946,0.6282077790341529,0.6796024638682345,1.1247945510762092,0.8011604349810116,0.921216912429724,1.060393505756751,0.0383276637154323,279.70011633264494
364145,6.879958929389645,5.306335013784558,11.071013186197735,45.07816344647856,1.526927923730643,2.23729878160564,0.4277537602702029,1.6191941348649104,0.7696431363751148,0.3061121018436781,6.2323766246878165,30.19715607443084,0.0069628196745337,5.326606031149999,-0.0019019988523738,0.0277100087859019,-4.190503367925807e-06,-4.27156195583469e-05,-0.0008060693127369,-6.022500535220704e-05,-0.0014390041911403,-0.0021451829549297,-1.6766192646999507e-05,-7.397936552875001e-06,0.0125504753291053,0.0145366752112434,0.028580153828412,-1.0810200861350898,0.0002107033997077,0.0008531224317249,3.339288962653876e-05,0.0001290752860703,0.0005472605210782,0.0011412769803283,1.0385178965958095,0.9652601728446988,0.9144776709911164,0.4544760649533569,0.6735334398849866,1.536380155871888,1.4167664385246614,1.2832138787908869,0.5702673484139118,0.0472343261082284,277.9296053603896
364363,1.7568058792702048,5.780361000530259,30.44133691813492,45.72449974986787,1.0401073045125446,2.7829570756476034,1.2198335427166989,1.6324823699200195,0.6766577773845728,0.4305985374977892,8.324411468821987,39.90694739045672,-0.0023153557224715,0.1708691974442091,0.0037096403154884,0.0127404753162628,-4.239525736507593e-06,-2.3513386146591817e-05,-0.0008849500580113,-0.0001152448644478,-0.0061751863703497,-0.0001925142762536,-5.837466765432629e-06,-4.0843229560819605e-06,0.0271143980780171,0.3706210327188552,0.0066080412372866,-1.4308761699257422,0.0002169912193649,0.0012907039757027,-7.402044831822182e-06,0.0001059769561551,0.0002639094319503,0.0016860085529024,1.008698840177252,1.1420219140672756,0.9800818756125044,1.3328961090118323,0.8927029976500918,1.1489373983421465,0.1990504184706597,0.8950333278171697,1.7394823155025367,0.0178819265449705,275.63234321446805
366293,3.6894928128124502,5.978466309966256,9.526745174485225,191.95580795645876,0.9212856669846876,2.058848349136661,1.0198329155772627,1.2911978893453064,0.7169825296452068,0.4716487096492875,7.325897078528744,32.820246426524214,0.0047250546020532,3.729526242516664,0.0007563270211959,0.0336293795949913,-3.86103187160686e-06,-4.870764365568407e-05,-0.0004012076591945,-2.9440807217436912e-05,-0.007412328568298,-0.0008265291831749,-2.8860442860769444e-05,-4.106731304178209e-07,0.0192169719190386,0.0748403043108811,0.0340803422408843,-1.3699906565961903,0.0001190289161427,0.0005649280975556,-0.0001701850738806,0.0001886710155872,0.000395765143423,0.002123389986733,0.886679582660929,1.0636828319545493,0.942037160723122,1.168016010238173,1.0661469793086298,0.1742551761304928,1.2015887209958396,0.7756701783999042,0.7925754526844473,0.0137296840767022,277.75757033503857
366514,12.191811127560468,4.079738118355547,11.019697399772356,184.7618695873564,1.6352419984393471,2.6386411711904927,0.4229413035972393,0.8575183572761133,1.796725310066353,0.6473810940848634,8.201886383076378,35.263861381692884,0.0024616982587173,-0.3045784757473562,0.004235863368566,0.0054196208881035,-2.223558607907337e-06,-4.508836954918211e-05,-0.0006176052620744,-0.0001093017021348,-0.0072820457221847,-0.0022263327547042,-2.4400604734379025e-05,-1.1062454248018794e-06,0.0399923028399862,0.0542363510835023,0.0165311228863639,-0.5548912584615063,0.0002075907128198,0.0006969582506501,4.391630497349149e-05,0.0002242748068907,9.87034529812849e-05,0.0023583796544501,1.0306818193294016,1.0773034932036811,1.0011704041102518,0.410863555344209,1.4456985928409805,0.9354534274182832,1.1826850480008149,1.1718613027354523,1.5098386565103763,-0.0023244893265169,277.03594013067607
369183,6.463880154681302,4.714402990834845,15.500509844803434,126.58583338003814,1.2526008801316293,2.0299635172730133,0.8798623381051283,1.456913776965927,0.8447497024794152,0.5498213365674286,8.549781935424324,32.30684283115322,0.0061242006879422,-2.10207391342248,0.0043208438154353,0.0067952406663246,-2.762870893462852e-07,-5.953502802537098e-05,-0.0010244385944406,-0.0001224892547314,-0.0050416591222739,-0.004293786042818,-2.016889857643174e-05,-7.106696932098481e-07,0.0072323717419476,0.0511451793843386,0.004310294330147,-1.082766965639812,0.0002588250689923,0.0010536936334245,-0.0001655181104728,9.221933326567316e-05,0.0001586418849585,0.0029020950008871,0.9390249706950669,1.0767335198003,0.8837302593248177,0.5592585945686583,1.4535485139512738,2.273450202067406,0.9982303496883288,1.2557826249435784,1.009139831573849,-0.0490180218139336,279.1930011424298
371236,7.513283472658482,2.9442853376729685,18.00846414834112,60.80455672822495,1.4855479533542686,3.657838309246327,1.5025752870631623,1.653359905121348,1.022091480449619,0.5150389634485437,8.284458195547929,33.303063043714054,0.0070948489635981,5.452227234383399,-0.0023383145127053,0.0025122364306822,-2.8086928149360293e-06,-4.59636304447212e-05,-0.0007015780671696,-6.508972620738699e-05,-0.0065059663760101,-0.0050580946026854,-6.431458856744139e-06,-4.656400824158555e-06,0.0087997855449993,0.6504200163936168,0.002465295948731,-0.2868751802637427,0.0001830352181311,0.0006565664267518,-0.0001014301147558,9.56589500626756e-05,0.0001983496429809,0.0017216184455693,1.0819905064300943,0.909927349686544,0.8977151460909296,0.9693226434911786,0.6594558071138821,2.4420930734541773,1.0565580227447309,1.3828578567408183,0.959057045400091,0.0038889861664219,274.1167357474497
371914,16.87795845495097,4.070457242927945,15.625819106353148,133.9345240737033,1.5166890271741993,1.9236219530090024,0.5004484338723841,0.4791303120813965,1.6997930064138207,0.5659537023326722,8.477566802803912,32.64109975519842,0.0055055580095418,1.2297264032988284,-6.869855532192349e-06,0.0085594260524834,-9.975565669565748e-07,-4.282635463556485e-05,-0.000738484026299,-0.0001032138869501,-0.0002931685520918,-0.0025480541707608,-9.689374031159343e-06,-1.1411522224045342e-05,0.0302772737949758,0.451188802336216,0.0037695321306243,-0.7963331831492454,0.0002275881823307,0.0005023956290726,-0.000108650587893,0.0001864346713605,0.0004499240386514,0.0015357772082849,1.0863415224517077,0.848768362878463,1.0900208514935632,1.1034962860204085,0.7678283675968929,0.5146267118690153,1.3831861381984163,1.0457952387490963,1.396110617081835,0.012373628654555,280.1898711782627
372952,26.52074056401413,1.892537427517988,18.95256192305498,95.4260973570112,1.4660541565780136,4.7095947670082445,0.7112152977382464,1.149638932269017,1.9654648301492488,0.5837002413012274,7.984677305185517,30.058111720111764,0.0064903932085737,3.297926250009005,0.000264135809352,0.029864967016114,-3.3672555253542638e-06,-2.7663899990346777e-05,-0.0004687990580866,-9.217037861655844e-06,-0.002548540522,-0.0015560141091797,-5.835099962594216e-06,-1.135506126308966e-05,0.0050062522275758,0.0235774947502611,0.0035415491486612,-1.7261150066647744,0.000162939050534,0.000900021969109,-0.0001467384264466,0.0001577376055448,0.0004410971514447,0.0012572338077385,1.022514175181495,1.0649584130057252,0.8744212251761235,1.7935917584282688,0.5415871092767808,1.2380959702078789,0.8958131910267071,0.9975964385635891,1.329132903343103,-0.0638863694439479,280.4943871153524
377238,36.125922811176025,2.348609303233543,8.422570086482159,85.5960686829129,1.7507858374627217,4.799306977552218,0.3836288287481224,0.9121691747315795,3.2761183551363184,0.5375877002190407,8.321915556983548,35.09557869751165,0.0020967596883792,1.4250753586930682,0.0026907143129604,0.0417862999436555,-2.8926573788093434e-06,-2.4594760335475328e-05,-0.0001336409569844,-0.0001161600148127,-0.0019061957659114,-0.0057232486020799,-8.522773022379297e-06,-7.394036554293201e-06,0.0038797895361994,0.0406319632047355,0.0056111732510654,-0.6511485381435651,0.000201404679399,0.0003982814090355,-0.0001011719221808,0.0001677479927786,6.789597198764282e-05,0.0026257502448208,0.9050573075018764,1.0027875757713975,0.9022319407761922,1.103954546591347,1.785752405769257,0.2995738418255983,1.3408300953495875,0.685317779167199,0.7730813503135994,-0.003103896996267,277.9602920396732
379400,12.091146465121264,5.119742547360705,9.91453316196767,112.23309207828572,1.028477041835708,1.1873547776196285,0.5337497184393538,0.9587320434636872,1.0789638918484616,0.3141776291623771,6.572457566755308,29.06041604895372,0.0075662774291621,1.1548897939618883,0.0023514654968286,0.0399833619066177,-4.070582562680779e-06,-8.002180574060406e-07,-0.0001825101486498,-0.0001335630024747,-0.001897442174959,-0.0004396146486694,-2.30933172586254e-05,-3.526292616934157e-06,0.0146082469715967,0.1438647469325724,0.0333872748613496,-2.070433681902542,0.0001586908242471,0.00057240794461,-0.000110907214848,0.0002533853780017,0.0003839619583172,0.0019658359868157,1.006172963029568,1.025726395060858,0.9822296286387362,1.50739790517229,0.9302971989014944,1.2034093194167736,1.0158518557475853,0.7054848385314387,0.7650602696419576,0.0361405332018094,280.6749979108368
379729,8.283096651150716,3.676977029058587,3.8482272763499834,73.44581567416542,1.049615309310196,8.195301607094956,0.9338511855047152,1.5444125154813786,0.9440983028696366,0.4816916806255694,9.253610584658372,32.514146701824565,0.0039970929093441,2.023571150990112,0.0034928459147859,0.0256258709810433,-4.832870201287423e-07,-5.9930461530275895e-05,-0.0008270840740125,-4.4412421786362274e-05,-0.0044371636246727,-0.0032804365070644,-5.436772055081155e-06,-1.2012274268558215e-06,0.0126866596831956,0.4271799488883635,0.0050808281314018,-0.9049552707123452,0.0001496493101629,0.0007577558566031,-7.94838550250256e-06,0.0001337102225054,3.956244383727795e-05,0.002675271472471,0.988110328917862,0.993660285465158,1.023797490045583,1.4392997582235183,1.6508665261469448,0.9813957931889228,1.3428746863573189,0.7139923757882249,1.2484461298997442,-0.0705953121547628,277.38504621189287
380727,8.881767890725305,3.3256992270554613,14.036835425938245,120.5425094328734,1.057593218287578,2.9664123725421616,0.6088239431401584,1.2465310042803386,0.8044615112916773,0.4231179144612751,8.465411256656656,30.887218567040197,0.0062422581774082,1.1124335610515217,0.0027547328464952,0.0216625861683546,-4.200152701039029e-06,-4.9076193827642266e-05,-0.0007041035286643,-0.0001077300268481,-0.0026845191988361,-0.0054069131065021,-5.15281604840903e-06,-5.691988054973898e-07,0.0109826079035686,0.0820883600691223,0.0022564573460587,-0.6858502676791474,0.0001652031930085,0.0007344888730053,-0.0001256167344146,0.0001861563024886,2.9162456056801647e-05,0.0016040668547146,0.8828514074504652,1.0764895417028577,0.913736515125068,-0.3377261335016397,0.4098385019097743,0.3115478103375448,0.6263034657611615,0.9545059517608764,1.0995814051427282,0.0084292538824057,279.48348241553185
380962,8.632528962260237,3.527755839371588,13.20025583719496,44.37645111916968,1.140352986927256,4.146561597004531,1.340933275917182,1.524101517568012,1.7291361586818756,0.6376495658202646,7.809650759516034,36.826146398896974,-0.0002411715473846,2.8498240991041266,0.0023005632516199,0.0048231959450621,-3.1861265328804585e-06,-4.156019930137116e-05,-0.0005833712049938,-1.7259941533111613e-06,-0.0017652983146575,-0.0023129324721452,-2.1573022072535333e-05,-1.4770779908436998e-05,0.0186076170872251,0.1265149946583484,0.0142842424516007,-0.8665424593219865,0.0002579044617629,0.0009059910945391,-0.0001798921463139,4.749878974911938e-05,0.0006584016163307,0.0020579272441818,1.1670077528678824,0.8522754131026866,1.0593390865290533,0.794013557833332,0.891844455606593,0.5415454970887376,1.0789078643256544,0.907865593866882,0.7110643619272671,0.0120760647956086,276.16734850653216
381570,45.12505446361084,3.770514232719577,15.47065647752122,61.21330180786334,0.9504357983496888,1.2965120650056208,0.2956305925190489,0.7033987315648089,4.154193832333789,0.9497646984446472,8.378065133610281,32.49426593807802,0.0047287047031813,3.831818034255941,-0.0002693235736869,0.0410732500633378,-3.733095487329657e-06,-1.0208640551518492e-05,-0.000124775966078,-3.050456622779167e-05,-0.002215106734789,-0.000588486534311,-2.5162759700012632e-05,-1.2483097972851547e-06,0.0165520677104275,0.054478361545208,0.0111786865549704,-2.0227612445129246,0.0002432725301156,0.0007235521942917,-7.110686882446117e-05,0.0001419119010562,7.801709086099337e-05,0.001034996859222,1.0351636450771962,1.0177415135585202,1.199862765670784,0.4871747287899868,0.6698736154997066,0.919566662446714,1.4538547224674203,1.0951698471094309,0.6062774782342457,-0.0687183045597101,279.6739991815475
383989,1.021456037733448,5.747665108560934,14.522693695307424,29.122240254185375,1.064611972823017,2.268370988048465,2.208028244016916,2.2095595762041627,0.812923075469249,0.5041615973799785,10.25058888782204,37.2658954184766,-0.002368372827944,-1.5536775365131814,0.0065340864136078,0.0060030183455433,-3.543581164661034e-06,-6.857327563549881e-05,-0.0008969109440273,-4.386424245161644e-05,-0.0007460692805947,-0.0039862807044996,-2.043805890494556e-05,-1.451231231789632e-05,0.0144167284955812,0.033325553669063,0.0361760806195261,-0.6518012200327153,0.0001944306075507,0.0009263880167174,-2.6580303314703818e-06,0.0001123813251067,0.0005256000917748,0.0029246772365953,0.9427715130106764,0.9950188746527104,1.028316539805216,1.91674758823557,0.590592996624956,1.6722257215306962,1.2648615674047357,0.7607228404353299,1.1432411249198895,0.0303852534608202,280.5720907881404
384542,8.041147820600445,5.030578131419715,27.34980639661667,22.027689319129863,1.5006933241958884,1.898042553814692,1.1814394421073466,1.1674657732706166,0.8190152785407294,0.6741521137753725,8.36942496315223,33.85109674664692,0.0037024953546633,5.091958909405904,-0.0009502913627189,0.0142409941552795,-8.093087661789343e-07,-2.4444926176192555e-06,-0.0003011094285409,-1.3031946109533251e-05,-0.001768187732259,-0.0005345596186791,-2.246880002846657e-05,-1.9053298803124105e-06,0.0154152785934723,0.0230498798991305,0.0222675584737867,-1.3224604025058797,0.0001746318341579,0.0008076075492399,-0.0001160401148568,9.892137706535692e-05,0.0001373236458791,0.0013395122132514,1.2012134392636398,0.902183223821332,0.8788397641314896,0.9329465691394778,1.186429611637719,1.0962673793909434,0.6199416972647539,0.9911780006712924,1.3678917529290473,-0.0698048428407104,276.3998302552626
387886,15.676907307832316,2.4930142236343604,34.14413733368605,16.650463603099894,1.5101600474971504,3.2251048228144583,0.9369865942300424,1.2004415001340074,2.1639260275033174,0.2989795341450661,8.050971486981728,38.22371761865802,-0.0011629111972177,2.633898692815016,0.002554844972733,0.0329311012050276,-3.93973050194147e-06,-4.231166341776434e-05,-0.0003710792232531,-0.0001034201630403,-0.0066241695340029,-0.0015233506230019,-1.712304664667584e-05,-3.843972212137488e-06,0.0105724239692682,0.0884430312871831,0.0302123799835567,-1.4251509056060143,0.0001556102195196,0.0005578763457938,-7.06137359850449e-05,0.0002066725063594,0.000226434634454,0.0009926497686862,1.3024176430535848,0.8709975808819699,1.1191793484589077,0.8480703960565118,1.251914711918143,0.952069983907591,0.2020503800299293,1.1989996038778363,1.3816602491433734,-0.0012949683366583,275.82516032338884
390551,4.46499536957725,2.56591493222502,16.255910677312293,45.95008066795928,1.4909001384717366,4.821151826651384,0.9328084162692352,1.4454541085259112,0.71592702130362,0.4628733833548509,6.91506884095848,34.617004397120525,0.0010904060518041,0.9296486445055856,0.0041952207651363,0.0377327561586991,-3.4533471216123017e-06,-4.830720243441716e-05,-0.0010485880293691,-0.000101848613949,-0.0063945627365025,-0.0013326494921509,-1.715844125695927e-05,-1.4649415828495584e-06,0.0131870303630899,0.1304955061137907,0.0054102537934023,-1.0168544999099982,0.0001809184323862,0.0005044890376099,-0.0001331586047264,0.000396412494378,0.0003409130436305,0.0023379172950361,0.8806284117840313,1.1921806240673525,0.8474812616707249,1.3589561977963407,1.6535591573375874,-0.1194044090542405,1.4588258443203437,1.0978382871041517,0.9156629420001916,-0.0909754751598482,279.0312618550421
391594,8.8590933597467,3.763757058422661,12.048845331421534,80.07942455274869,1.8863282526884115,2.6950257555906165,0.2846204667824956,1.356125875384319,0.9717794513756598,0.352194460508334,7.084116616268105,34.66043819620008,0.000681831899327,2.6234302278323334,0.0031844682511109,0.0418930578455136,-2.6203505637170107e-06,-6.34340687664008e-05,-0.0001251822670472,-6.618374567727591e-05,-0.0001756318426299,-0.0055922408236422,-4.508765171443152e-06,-2.225936038652609e-06,0.0215609186060163,0.1598373305560174,0.0367013993478258,-0.5560559879702117,0.0001698433905386,0.00058627315017,-3.581450336627963e-05,0.0001052775079312,0.0005271280681662,0.0017691505436325,0.9589809970829896,1.051557011947731,0.9274158799004416,1.2871749612467858,1.1328052251363818,1.287835756428091,0.666123050991612,0.8576811026757296,1.2736163697652416,0.0160209822100556,277.8481696420836
392003,10.265841442279273,4.101349894022,14.681537769482397,69.13376727665926,1.3094860926829386,2.719372375119993,1.0337832912825864,1.6814133488050795,1.040672161120223,0.3028549914960656,8.40957031524248,35.679639685016525,0.0009514651562323,-1.0229252478683577,0.0044238960613943,0.0202672997707436,-1.2851250581456251e-06,-9.105283817743316e-08,-0.0004482038565127,-7.437828114795072e-05,-0.0076830041598208,-0.0037572271585354,-2.146658194971985e-05,-1.2102273274333349e-05,0.0063462356669203,0.1853688206832644,0.0001657820103893,-1.0080825023006,0.0001665996800784,0.0009294802192914,-8.552110868546327e-05,0.0001543542316468,0.0003667437248385,0.0005909471408679,0.8595958141119453,0.833041698694234,1.1220496748203903,1.2187350524716716,0.6759225626979357,2.36535659619691,0.2176861477969888,0.7989344866802537,1.4783481904795774,-0.0043303579355995,279.5003561935502
