,gamma,c1,c2,c3,kappa1,kappa2,kappa3,epsilon,sigma_eta,sigma_xi,F_4xCO2,r0,rU,rT,rA,ari BC,ari CH4,ari N2O,ari NH3,ari NOx,ari OC,ari Sulfur,ari VOC,ari Equivalent effective stratospheric chlorine,shape_so2,shape_bcoc,beta,o3 CH4,o3 N2O,o3 Equivalent effective stratospheric chlorine,o3 CO,o3 VOC,o3 NOx,scale CH4,scale N2O,scale minorGHG,scale Stratospheric water vapour,scale Contrails,scale Light absorbing particles on snow and ice,scale Land use,scale Volcanic,solar_amplitude,solar_trend,co2_concentration_1750
560011,3.341931058112343,5.485959009602678,14.583955381065534,120.40016516113997,1.0475026231262936,3.5639640775879533,1.2009922780732265,1.4485962720011818,0.6368708422058742,0.5119640805684434,6.7508828367657445,29.860110709463637,0.0080296253159798,3.488027003600528,-0.0009561170739981,0.0065441134557473,-2.437021697889854e-06,-2.0035731681276792e-05,-0.0009887451118215,-6.798795022567268e-05,-0.0078921362987137,-0.0014871161584839,-1.1896037122924068e-05,-8.934540506268953e-06,65160.15375984991,7250.5157403617,189.6249248071416,0.0001531882645135,0.0010474990322508,-4.484604168902033e-05,0.000195848018823,3.753806669329416e-05,0.0006092884793801,1.03383769914042,0.983305532268082,1.0053797732139946,1.1148599717610852,1.117189738537666,1.2429117268156835,1.3813778914239871,0.903112360673797,0.7447362494382175,0.0267441414829308,279.22655544452044
561497,2.014359601851352,4.03959803432789,7.665139328803275,44.01091104722545,1.8069938472780789,2.758253387304505,1.1093374948742885,1.3050988837251487,1.09436732244908,0.5316545505162285,9.032549551124784,28.10740630235035,0.0102980120267054,3.9216550823393375,-0.0022646372574804,0.0271393030660829,-8.585486290844124e-07,-6.281312263724557e-05,-0.0008991975391132,-0.0001146059829767,-0.0066393439469132,-0.003315529148064,-2.2114578460654057e-05,-2.632802227461191e-06,467.4587958780601,376.19482992545153,1.8124127845556743,0.0001517027944339,0.0003448197577073,-0.0001311089585162,0.0001456362035714,8.60135637287863e-05,0.0018181646735838,1.1522391810812211,0.9693085782647998,0.9605454650067474,0.3197533046086019,1.663310587766773,2.183736190748508,0.8311079590222256,0.9468917999693176,0.5976576181341218,0.0136587555665377,279.9424387667427
562199,7.192458357111397,3.766983766627015,9.42646490459808,22.903907308093054,1.3516200955173787,2.03500806973711,0.8907746556836548,1.4462376201750222,0.8557566582664308,0.2712543407350309,6.937028006165127,36.19048504608824,0.0008860221917878,2.190509796582209,0.0023499597069068,0.000640519372373,-4.383186622313839e-06,-5.7107069198785815e-05,-7.175987560019176e-05,-9.871644320193528e-05,-0.0064724045610851,-0.0005053976424654,-2.140467964168166e-05,-6.393745162939529e-06,236.66669325735376,31.29826431100508,2.9753806158247698,0.0001430103213934,0.0009030489914905,-0.0001451092640654,0.0001546916604681,0.0001754801904661,0.0019868056253408,1.0317069671155303,0.9213631820420546,0.9612394607483266,0.9950980092893054,0.9059649944727854,1.5517713802197308,1.0357533546271642,1.1822273366874338,1.2368739357772442,0.0119821225250629,277.8327747008269
565775,1.6418199275096903,5.625313069994233,22.395520575498864,61.40815890517751,1.1881030100665704,2.6673685836897927,1.5455635859611188,1.8027580251305584,0.8471150766206261,0.6610989064052699,7.179478414854092,28.54145710074796,0.0085054378069183,7.005753262853864,-0.003435399197394,0.0414948005073745,-4.433549562746656e-06,-4.227343807918047e-06,-1.049231642218226e-05,-0.0001022814473987,-0.0038080492544035,-0.0031877513709198,-2.7656428581345978e-05,-1.041243175298086e-05,19823.354020957675,1881.589039613794,49.42544982511306,0.0001857933863873,0.0006754170693049,-0.0001099400117293,0.0001738573066584,8.328614455764045e-05,0.0018090899429358,0.8521350043431173,1.0026123911344136,1.1670568824806753,1.1991195591302797,1.4216942379464934,1.3293235098802687,1.2733559573026825,1.096821685618108,0.6480241788392069,0.0886884532576812,278.3816983474798
566263,15.271743563733231,3.704902886355248,22.364788815131384,124.54347670266952,1.3433776718005628,2.871839811015267,0.833729833956053,1.3509892145196412,1.4893655533029968,0.4718288379658054,7.762271660499408,31.21572593668108,0.0063531942800405,1.140229060959813,0.0032525783284842,0.0308635497851718,-4.15223749235939e-06,-5.717991661291024e-05,-0.0003657999310676,-6.368280640581663e-05,-0.0056639451920497,-0.0050985378817796,-2.1620861780362457e-05,-8.587817186026219e-06,1380873.5288909082,186911.6098388475,3560.694394833775,0.0001554728955397,0.0008113660508414,-7.557893569975135e-05,0.0001093162749658,0.0002951686888548,0.0018575666599058,1.1251671717754923,1.061912733623685,1.1500295477494673,1.403226153151542,1.06879656981519,1.4426212052583158,1.236457310103477,0.8750728741857902,0.6688380344751734,0.0024130325890268,277.78903614686755
568527,1.0727994837189057,5.7734977187564285,9.21354090858345,70.50505895799246,0.8380276161628468,2.0293076754305663,1.3719229882874078,1.7256406450614796,0.5249726496840503,0.4563869197266005,7.363618484761663,37.18542104327432,0.0021677521277806,1.1441467273805954,0.0017430353940407,0.040489555102633,-2.2369576027167344e-06,-1.2428975412213384e-05,-0.0006482195191819,-9.16133250561802e-05,-0.0074872943907146,-0.0032802663307762,-1.8390772966731527e-05,-1.3960199000422012e-05,114.95669470068135,6.25760619795199,1.5536211475755357,0.0001731757986346,0.0007733966713654,-0.0001495957104066,0.0002124458285422,0.0003354279112959,0.0012889446552405,1.196385342503845,0.944375322626296,1.1710168892801238,0.4005720031925442,0.9491459687658552,0.2548473602056967,1.2789255563663238,0.8907663546213493,0.8215932880055885,-0.0594140931278922,275.1737777872053
569346,6.888200300237725,3.341714417154978,27.07224428700583,93.95035107299977,0.8638508744288692,7.8084939064719645,0.8630564749416708,1.3810811860381005,1.1467646428485292,0.4977023303819786,7.605030032194826,30.835907362829424,0.0062100715972829,3.6028776770514974,0.0002726212771529,0.016257955960386,-2.692484937355636e-06,-6.148648682153988e-05,-0.000559947855007,-0.0001146876304557,-0.0038610544670107,-0.0022610124446626,-2.329709395313228e-05,-1.252336240135454e-05,13582.702885904906,1408.890973112961,51.420240910840434,0.0002154208343792,0.0009612471287429,-0.0001686090505661,9.693754772346394e-05,0.0007552373411733,0.001300419741397,0.9586346547813018,1.074528664701753,1.0744313893962325,0.949373029205975,1.733529839986552,0.1389045419182919,1.038422829798305,0.9299691263687792,1.0015549011400575,-0.0012089578924772,279.1928648495634
570709,12.732802897080235,5.725887965817425,29.106884514149804,58.17012375427383,1.5544494036421317,3.3172023491144778,1.377400856557384,1.6705151222158832,1.1962327337628378,0.4481215315400628,9.206836468075826,33.185639843356455,0.0036738767037532,4.596890293016516,0.0005137234471503,0.0069176315089381,-4.00032633625799e-06,-1.518138892026668e-05,-0.0004273912716921,-8.261552272002137e-05,-0.0012163005649272,-0.0022785031776994,-1.682848984587044e-05,-1.460663492640398e-06,44439.739041334,20354.4356766081,329.10274003940225,0.0002033448969835,0.0009055123593796,-8.327500489258588e-05,0.0001446473015958,0.0003921477018189,0.001914895148163,1.204647336246102,1.0540968703680185,1.3385188365071938,0.6207213520738424,1.6298983014738062,1.975045106002471,1.0390449234074592,0.8377087503428641,1.712077529627698,0.0266676738106403,278.4969032829744
571830,8.770908224340824,3.4607687846900435,19.590121553533244,184.31020054008096,1.465616935035298,2.446203274116006,0.8862362054722678,0.7226917950892419,0.7956144872905351,0.521868127104696,7.7465892107453564,32.75364456838096,0.003644212931964,4.959763044832258,-0.0004979109079788,0.0332670253500374,-1.9950105272071675e-06,-2.3374224903361397e-05,-2.608483067680252e-05,-8.375021272114933e-05,-0.0066704571265683,-0.0019491466600969,-1.2623641545723591e-05,-4.002555228121384e-06,51.77707823796558,2.7273038546951054,1.2172423563006975,0.0001989918813199,0.0004910949911689,-0.0001877122296267,0.0002346810219798,0.0005437712892508,0.0022750594203202,1.197630672340787,0.9467650958855912,1.0098494236275244,-0.1728523348256196,1.777422484185276,0.0839348653339181,1.2354699650921492,0.8276036450556886,1.2124552362342145,0.0267693488283446,278.51715528969817
575575,11.800676137427942,5.442066820158264,14.783447242140596,27.47913614098221,1.492167721812253,2.8134913474421936,1.7173256194359836,1.8238051546010008,1.7360391676537372,0.7494755827116465,8.971176684684409,33.7139180854154,0.0055824488007245,1.9934579656399856,0.0007629066626992,0.0020570742364221,-2.320024710884956e-06,-6.035214689305685e-05,-0.0002073221525473,-7.20430795773452e-05,-0.0049368896829799,-0.0020403214738534,-3.14422991265361e-05,-8.769851231183724e-06,59788.46218181199,40974.61252004144,478.5830842125708,0.000222274431018,0.0008942739303676,-7.340860650553735e-05,0.0003948957469436,0.000102080021538,0.0024119521652018,1.0654318927379405,0.986444893077111,0.9913968532579946,1.7385951770324424,1.8527045550447985,1.862388019363303,1.111440319702842,1.1477139743948204,1.0745185077338304,-0.0256305651878855,276.1739437789502
576795,21.244304396322896,3.3377225953622123,17.904511662239592,62.71356057797083,1.8177926708275016,4.217699524367473,0.8367370545405026,1.1835046333328672,2.461966542142517,0.411711443135124,8.970228180895043,30.463539045160974,0.0085346336828022,2.781248280546184,-0.0012912882578472,0.0253494006896929,-3.866626764784407e-06,-5.852588466043384e-05,-4.147493617555928e-05,-1.0524519114289625e-05,-0.003276639073106,-0.005377158439697,-3.1758448956826966e-05,-1.062036479443316e-05,39.45792766601656,526.4379402433091,0.1622338436149782,0.0001789252599485,0.0009883223824625,-0.0002142644950023,0.0001654542628493,0.0004906868476234,0.0024825122525116,0.9707241256887336,0.9987787806576484,0.953982465017454,1.379596720702637,0.77868256088052,1.1432722322701665,0.7566037833982279,0.990549104888112,1.0453215578095685,-0.0009243059131176,277.9206017765403
577082,2.4397907678832698,4.626757927321894,10.004682867725377,35.161343912078614,1.6101222317099757,1.2805888336550846,0.6273373101965626,1.474709800942295,0.453592101966492,0.304744525757547,6.555650751481267,33.04556238125679,0.0058423249622674,1.695971242830487,-0.000371006283219,0.0091402099467198,-3.8689322164688585e-06,-6.736912858250387e-06,-0.0007108205644262,-4.770768605488968e-05,-0.0006064470169581,-5.002929400159742e-06,-3.167027338704923e-05,-1.0326602491182731e-05,4.39790494301524,0.6132678854539092,1.1669271381060415,0.0001729232441981,0.0008003659743194,-0.000138210473131,0.0002309442886848,0.0002890374428792,0.0020589839055062,1.102600783362157,1.0974381909528543,1.069570612654441,1.0372856995428363,0.0956114053504999,0.2938484873631714,1.007143208318218,0.81024950201663,1.1354233644798288,-0.0117576447327542,278.24213594519546
578151,5.2427452786034205,4.811361099545971,19.59531861164133,120.55412537126024,1.4562578441242948,1.7755529871343034,1.2579114574242738,1.188452069525709,0.4980114680875236,0.3816085296292393,7.542166071541422,37.51664721485108,0.000647401924575,2.7392737374050444,0.0007882137702008,0.0375481523680122,-2.2581489823439856e-06,-1.4452921774364272e-05,-0.0009024412636395,-1.807091730034988e-05,-0.0076324825590798,-0.0053856009284114,-2.3904406402717333e-05,-3.718671315949249e-06,25.174913568511123,6.433570770029143,0.5652661590144926,0.0001607137657698,0.0006926965871335,-0.0001383705281581,0.0003601447824549,0.000528733886073,0.0016782203976633,0.8369170981061801,1.003042482590718,0.9495684656045044,1.848838258031731,1.2276264340789476,-0.1200904402581704,0.5228949313614477,1.0942606529647507,0.9990207310832112,0.0127641536519191,275.83126680476863
580179,2.5192988786685118,3.7102231160846566,13.591986980976763,34.50776284608391,1.0981026736802613,3.555444769103988,1.3079245775564006,1.676413419347497,0.6860494744393106,0.3972776027865752,7.394158287390757,30.126770283854484,0.0067626013939526,2.656799079209236,0.0021903221549285,0.0158920171561953,-2.5278609259034737e-06,-2.9019783813597423e-05,-0.0009411034242178,-0.0001110942357856,-0.003620543626294,-0.0019346891744838,-2.124115382585932e-05,-2.6403293309068464e-06,29.92886951252565,5.0946279448268825,1.289617492315152,0.0001575383091891,0.0007803247941911,-0.000136061880073,0.0002032811931349,0.0003625610308018,0.0021279880579653,0.9877419891543638,1.0202680756702178,1.03695415042254,-0.430365312517514,0.9500757344581172,1.7442202300730374,0.404748160726905,1.0076155137876022,0.83455335036525,0.0163710085132509,279.0827576049104
580404,11.66427192656846,2.6758942329626607,13.75003754727316,24.069515833582635,1.6239830648242015,3.609465700131642,0.2858379702644184,1.2203273468266842,1.224572031354854,0.3200814238070783,6.127596861246127,38.67123662840728,-0.0010721536472605,-0.0034505909799769,0.0032666393792378,0.0234116951071364,-2.5841622491099376e-06,-1.8909683116219076e-05,-0.0001846351404288,-8.39436723251982e-05,-0.006421471090512,-0.0032877231645297,-1.176649272523146e-06,-6.99865300577561e-06,277.7417478898533,121.14709832775031,2.5949082428684997,0.0001526465589658,0.0004515144645451,3.468538102288144e-05,0.0001632968031548,0.0005729287047071,0.0026438707262364,1.2060150434008905,1.1132292424819352,0.9691814245706306,1.820152246529873,1.173642069297946,0.7543286453228046,1.0422390265967016,1.0719252965750548,1.3690842404151409,-0.0404423318876236,276.62089113520096
586739,3.730120888663857,3.9923342514437423,17.638294756659878,81.49598069788729,0.9929863652189812,2.6769782611110444,0.9511675136812494,1.4733761837707973,0.9095807739485824,0.6231770376368141,7.353799545876067,34.340975372199914,0.002873174126089,2.363612826809382,0.0027142028731606,0.0109412137015293,-3.518855332584875e-06,-5.464473865482278e-05,-0.000118809550729,-4.237234826710787e-05,-0.0055666880138485,-0.0041928624645343,-2.3712545259529635e-05,-2.4791547926289586e-07,154.63086340739284,31.63812170965621,1.4400605573130203,0.0002181316006226,0.0006909247860005,-7.086949338862275e-05,0.0002117529409727,-2.214011377751625e-05,0.0017977535328239,1.0582404689432563,0.922656701868844,1.0368319085584137,1.2841827981361085,0.8748900153502699,0.2123734790266519,0.9782732675191196,0.9384029822448784,0.9931806284858232,-0.0311201780514417,275.37497027523824
596533,6.032472376869915,4.823610678771459,24.59419485918768,38.14299704197018,1.470709819735816,7.347877413825553,1.0132726421610092,1.7499421707080376,1.0169017179485351,0.4508371215941186,9.263010105094452,30.73345510076493,0.0075574700152316,3.299830733328091,0.0010869753631701,0.0030416767537877,-3.1155963074256465e-06,-6.644148072928579e-06,-0.0011275363489427,-6.887121546337202e-05,-0.0029822086443213,-0.000662928995962,-7.429236676634738e-07,-2.771698243010629e-07,19075447.29953803,2393686.020598311,67176.22913198115,0.0001725266577395,0.0009636579627094,-0.0001624973459996,0.0001239646312242,0.0004023664200198,0.0020142602302757,0.9716254246944204,0.7892026003723034,1.2339037477575818,2.0430577780824084,1.9254841910398937,0.9526544476219536,0.7593625178238712,1.175334512229257,1.345282322388789,-0.0203317949313119,277.9243856544284
596546,43.21470494827584,2.689319495069816,21.797621913161912,49.96502356150252,0.9376158117587442,3.792980427228665,0.7486784728178737,1.0380220999140028,2.991223703461873,0.727959195062949,8.477394434602463,37.54947624535696,-0.0009123198274434,1.6528153789555693,0.0031954856457333,0.0163963846061113,-3.5683910793576363e-06,-4.476083433187286e-05,-9.084979820137656e-05,-6.469045452157923e-05,-0.0066201956088554,-0.0020102584032693,-1.159379428403628e-05,-3.3973321000676267e-06,426.3732987893271,9333.030711359486,5.624555076351832,0.0001762984067291,0.0005965280859629,-2.164689597605618e-05,0.0003090597344557,0.0002219804475746,0.0029776507531767,0.8692925795932629,0.9494470867799384,1.080566535920862,1.417833775476962,0.4583902987649113,0.5955649174049182,0.65187287520418,0.9485377606059504,1.144652509783374,-0.008527688953078,276.61314958095943
597985,8.295107290949533,3.739801674858362,15.181792426987665,34.80336162834993,1.7214532890659338,2.9166284293291684,0.2900769165697753,1.151566990430121,0.7692332485916663,0.1651904766238957,6.02736530007691,28.788544425748924,0.0051133958203079,5.750491622866134,-0.0007180579230158,0.0009708592183664,-9.859879887351852e-07,-6.923338658418795e-05,-0.0003711950721058,-2.025120079802605e-05,-0.0074065234595009,-0.0022290678505994,-6.462581933342948e-06,-1.425946502602827e-06,1066.7497987441757,762.975853886352,4.55395611435747,0.0001489430866144,0.0007957919510425,-1.6871182818160385e-05,0.000131871970552,-7.769812756947193e-05,0.0017437453807539,1.1565894439310402,1.087164090189262,1.0194122616731478,0.8391209377110977,1.5453758692579047,0.3897480610301952,0.6804353498104865,1.058735961367807,1.2601366123310624,0.0434847782835561,280.1840981053534
599645,22.04431653156582,2.753279786828501,9.795210532928778,106.09449493938745,1.784711963385641,4.563890626814272,0.4978893376027785,1.0697634888696237,2.3571226951305584,0.3204573882764426,7.717728262309891,33.0402791532297,0.0059049310008827,1.7735568486898936,0.0002734700035746,0.005182415764436,-2.819287163843317e-06,-5.1177111882325536e-05,-0.0006747543322036,-9.939890153219346e-05,-0.002646130515202,-0.0022397112097012,-1.2407965387422368e-05,-6.659547221602394e-06,2.334636759032668,0.3822027423902886,1.0940904049249105,0.0001883582651016,0.0007707512460962,-0.0001770628845286,9.10652080464968e-05,0.0001901024755027,0.0019179236840735,1.1427635521022264,1.0208231505235938,0.9166482025283378,2.053792215314089,0.8151030916577721,1.3199629920211855,0.7055686420222966,1.1180883868672848,0.9119145955814592,-0.0254236811258856,278.01550709631755
602991,6.37983564406246,3.977844060721553,12.892462432943988,78.13543087403247,0.998416953069854,4.552715660354695,0.7030433701377746,1.4108621401311638,0.9493893884492092,0.7324051270934585,7.426554699884442,38.05118792488799,-0.0016487768877967,1.886363697731635,0.0030517779462772,0.0290877689109228,-2.197350712703948e-06,-3.330556627548183e-05,-0.0009048867164049,-0.0001085329877359,-0.0030734202820109,-0.0056451757956984,-1.8849305874326063e-05,-1.0121461349530424e-05,182.6522593672661,149.5652739337182,1.047039879439095,0.0001385696025096,0.0003026755477165,-0.0001408590951915,7.667725130204054e-05,0.0005282383689965,0.0015355096695211,1.0925007244084286,0.9568562272548452,1.0034871858498573,1.477193102293306,0.7917864930940919,0.972798226259606,1.0888710545427993,0.8145720475655874,1.2231766741860703,0.0197161905427121,275.9844939703894
604277,3.617449999198895,4.065568983247889,19.93740663775523,23.6313695432866,1.1634946516052744,3.404005609258206,1.177743357491292,1.531244922647841,0.7695812466853493,0.6694353548901202,9.119649550494694,35.566701276877296,0.0007106851042542,2.6087651684327486,0.0025330275678611,0.0286717696703154,-6.722278018599541e-07,-7.986811617037874e-06,-0.000381059366353,-2.9985839407834004e-05,-0.0006848501139295,-0.0024293061507816,-2.795063717520015e-05,-1.3458961740069892e-05,5096.258096524009,1572.2338252395125,35.42649560380803,0.0002285286954734,0.0008316278885171,-0.0001163020457411,0.0001573315301136,0.0002351821551424,0.001544912418182,1.15454256724904,1.019344544276609,1.069009673003602,0.9732382609808468,0.512558857194285,1.609673050750756,0.948310475012657,1.010648218041856,1.3729920760098762,0.0411904307396402,277.3801343819861
609985,7.825593563465921,4.280031244694476,19.091224299144827,53.197017234259576,1.857983780276852,1.1609299742004162,0.4789335033124103,1.0407442450590525,0.9449818555991866,0.2462799068664289,6.218890530065586,30.349128296079886,0.0071443587007529,6.301351282261342,-0.0018763968289562,0.0077207648550806,-3.140067254528614e-06,-8.838135476370342e-06,-0.0009382939484028,-6.80593344873162e-05,-0.0066953041147871,-0.0056907986889268,-1.0397440262658204e-05,-4.2827245155451646e-06,46.19899618476718,9.736993363792594,0.5976412457383122,0.0001780653140571,0.0011343083834696,-0.0001842166030473,0.000120684307265,0.0005884711990332,0.002813610465932,0.9278805494627346,0.9754140474759874,0.9703386488841872,2.205616660293521,0.8178058607199858,1.6279845209800845,1.0243315993052422,1.0985336814593063,0.8002604798404709,-0.0142496453203908,277.4416973320912
612427,10.573247514240904,3.808858192785258,35.88053536865341,31.545314898383385,1.5169975274165393,1.8434003199469136,0.7972178043497997,1.04755194545241,1.1188794730528524,0.3592951455131497,6.335951241964617,36.96314864043284,-0.0026708423184865,2.3570296035077725,0.0041239056684374,0.0211641989551568,-2.5535574550778643e-06,-1.6793201715174437e-05,-0.0001160410003972,-0.0001084857984852,-0.0050615453844456,-0.000362137314515,-3.170021986507466e-05,-2.272936781544639e-06,2559.381860436071,620.3375721673858,24.35971881513913,0.0002705598330669,0.0010671043167995,-0.0001004735213087,0.0002750827428829,0.0004020080567537,0.0017204348465986,1.0880647077571295,0.9105173705891442,0.94067756761545,0.9890994976101664,1.1426601158196823,1.925004754225674,0.6715443798399647,0.7577761131996592,0.7378567155200086,-0.0456912510672014,280.26338148435065
621216,5.168865953571878,3.956933155610313,21.28779354461993,47.81511410285437,1.1774509946115208,1.7587579051539943,0.7828129679794353,1.39648492482385,0.5744843158722617,0.3538866589513196,6.703792520750379,35.77884666236567,0.001566752891929,1.886748799806039,0.003067324535043,0.0414135028376236,-8.757347955979155e-07,-4.517653427740063e-05,-0.0002819662312421,-2.8149663255868404e-06,-0.0047528044251724,-0.0025251057330165,-8.798785546095833e-06,-3.306754046820379e-06,81024.89783398349,21126.137318245143,556.3327666506503,0.0002277695689537,0.0010578400785201,-7.593358790045912e-05,0.000125249834889,0.0005210782341182,0.0010178976508036,1.003589857775747,0.8843472133598892,0.8789724666206411,0.9188367460411077,0.9671063819329924,0.3093316808298035,0.8956129319931418,0.9806265781004694,1.2356056012407028,-0.0547977562842719,276.2396271368835
622299,2.6285428056935896,5.22272117752317,19.059237850107536,63.24487034323815,1.3609226169474276,2.6448463444937187,1.1852390410476548,1.5377765810451105,1.108680336279143,0.4915039566072687,7.465176359244697,30.972370019549874,0.0054200919788084,3.084138473318826,0.000989781195428,0.0006910082204037,-7.944666968720548e-07,-3.147488553743215e-05,-0.0007617044048187,-6.30164905626305e-05,-0.0066293498050356,-0.0025912750825227,-1.9237973695789465e-05,-5.870129046180847e-06,3637.88473405254,5674.254006343128,26.051214544491163,0.0001602478344614,0.0007059250439214,-8.084447039731734e-05,0.000294379865443,0.0007095512355036,0.0013619124266738,1.1087199017486888,1.0313785905816042,0.9760437633677884,1.6189260742604628,0.7328642618955874,1.0856346720200396,0.8753598583800863,0.8720615167177503,1.4050135568763755,-0.0592153054217714,280.3531665480962
622611,2.3353168605036267,4.259400049671717,16.07174281114294,57.05101489944403,1.7892789809331715,2.732124909389241,1.4875856398519678,1.4179522551262382,1.015575491707713,0.4230803563284834,8.790317303263024,34.82911889577018,0.0017935529881466,3.088346074265796,0.0018040640375261,0.0394306405927294,-9.072706149399188e-07,-3.549135170718668e-05,-0.0010329178616484,-5.819049086675769e-05,-0.0078606064479159,-0.003783005882886,-1.8206728788125404e-05,-1.3215609360454438e-05,41.754764418217874,60.64352521334514,0.3881684000464955,0.0001676403363286,0.0011584734874526,-4.897967622945039e-05,0.0002135636059413,0.0004536903923886,0.0011921027753731,1.2608661336703038,0.9938097871629228,0.950496831500008,1.1082326862379568,1.3511705022448737,0.389626590286669,0.6401505391174431,1.092809813223149,1.3360902230621168,0.0264174749877834,277.2742467519132
624204,26.56956712133693,3.3420887789708016,9.915549156361893,46.432233112576405,0.6487017555393295,5.466113833232746,1.08002534058464,1.6909582668845649,1.70144803772368,0.6254820415608343,8.62366648866558,29.414225740354723,0.0094502137049826,3.970660774262227,2.0929247311749736e-05,0.0281931522545835,-2.4561297314795143e-06,-5.537573631492753e-05,-0.0007007633093401,-1.4180086787428104e-05,-0.0011190672621182,-0.0034787466532439,-3.0206602290163183e-05,-5.812527315785668e-06,10763815.011754263,826604.9060842678,31949.72960271634,0.0001393399605008,0.0005594685110774,-9.868118323435018e-05,0.000143549902312,0.0003649505387155,0.0017564176154661,0.8537731321575058,1.0255259720449683,1.0824710029211029,0.4701879680528614,0.9573508725996062,0.3813005091559998,0.4511568560204982,1.157114851221302,1.1131482440014242,0.0090007218791607,276.2271641237408
628892,14.506726355881566,3.185224014273703,12.9350258262254,75.83893830717955,2.2251442659058958,2.024343004213328,0.2815781522701724,0.924646142031982,1.3754468384053915,0.2061372787738986,6.505813195344135,33.7385487323326,0.0068999577024494,1.8047499725912997,-0.0009311582385588,0.0235276203583202,-4.289354169618127e-06,-1.1586206994041842e-05,-0.0002488931671948,-4.072824914661848e-05,-0.0034787319860394,-0.0005023680942971,-7.896276309031851e-06,-9.553864061997884e-06,4537.897211556468,4197.742671349871,31.208427283618285,0.0001938847451025,0.0006011083204109,-8.377904994395904e-05,4.854313204600244e-05,0.0003582288429809,0.0028830133172229,1.0220746396005884,1.0753654095915548,0.9048690848330292,0.5676352719312778,0.5602896307240706,1.2060557705812216,1.1021461450283982,0.8929147737965354,0.8014406985939648,-0.0107855969669816,276.1173458371983
629276,2.037112493644108,3.621530679510434,26.796784569699103,103.35165013190708,1.141234242280778,2.770736944381645,0.8142741161873912,0.8952625805636764,0.9572024111471376,0.4049958572007259,6.252682268538858,37.357960512917074,-0.0012282657496869,-1.1556124310253346,0.0057310507342388,0.0001681373958339,-3.7763184848587913e-06,-4.4148415499296615e-05,-0.0001952044428531,-6.738194465860072e-05,-0.0023628689252269,-0.0002898873040185,-2.138896211258782e-06,-3.746656579117079e-06,81739814.11888665,28518711.97481868,571848.8859765345,0.0002223818300677,0.0004668823645678,-0.0002268183830263,7.189137829001048e-05,0.0003360979394205,0.0012287338922166,0.891155750857512,1.0051040913805285,0.8925383679479222,0.951735511698514,0.9720020279731156,2.054914374661592,1.1057762539707072,1.1233071558872885,0.8300365242284515,0.1072957721316085,279.0591204098921
630725,2.4438677522355703,4.80956257400469,30.469565802448187,253.21646165634576,1.4461234508789695,1.1630255088596697,0.6997950324441731,0.5780815756434304,0.5423874048208144,0.4732499984535231,8.27384920907627,33.05296685268782,0.0067784732508378,1.7327888584497153,-9.207000283611218e-05,0.0134741225952067,-4.348335629306799e-06,-1.864134388795915e-05,-0.000899880763426,-2.7760492871913467e-05,-0.0001174096712498,-0.0049520775772099,-2.171037632974908e-05,-2.044612229695452e-06,5.536845430069592,1.7181624037343055,0.8627182271320113,0.0002022801146685,0.0005174690114504,-0.0001018388316003,0.0002999791067584,0.0003130910543308,0.0019956341521274,0.9305330087033756,0.9671300174892206,1.07739969276237,1.64781873729718,1.7828807360975385,0.6998943511959093,1.1183258393676985,0.9952627796490356,1.1318485197157844,0.0459288506407364,277.2751244345131
636274,4.8485907416039815,4.140422444066767,38.500059296414136,117.78101758285136,1.9460779973169364,1.368657681455368,1.1741182173529368,0.8800677248334758,0.8174699897946327,0.4314153798376263,8.283170747446539,31.52143804985389,0.0047228498223214,3.9820332713006574,0.001802406110999,0.0412184479146338,-2.538794540403076e-06,-6.051635478026214e-05,-0.0002228852267305,-3.982808973791671e-05,-2.5511816284818148e-05,-0.00045144103137,-6.355268111457836e-06,-7.481149994983213e-06,75.72009515117337,14.255028201991028,1.366612182623522,0.000117726346241,0.0008792197364774,-0.0001487630061517,0.0002295358197122,0.0001404744626518,0.0013034609714851,1.1456999478703138,0.9066083984084248,1.132087645027427,0.0135453359356194,1.5205165029795915,1.9634875520372332,0.7492407199412987,0.9416738309991912,1.3974220362350476,-0.0521451720540259,278.7625304782692
636459,2.884512730616772,3.901172575955952,15.308525647016175,63.75638260374742,1.888869793937688,2.530678266025842,0.9289528414977324,1.3666988843760384,0.3644550422982338,0.2274457525991922,7.59178386128967,33.33441069698404,0.0059098133253616,1.099369080994226,0.0002359310769802,0.0126506469353717,-5.179358021511003e-07,-7.252171149129405e-06,-0.0011188538577928,-8.886183323450456e-05,-0.0074142030553885,-0.0017289157820916,-1.987422852405181e-05,-1.0674857635112469e-05,2040.2180912485765,283.4067888799659,2.556336609489336,0.0001536966718413,0.0005708464212859,-2.7734799192271947e-05,0.0001646818611542,1.32972501171258e-05,0.0008414051405484,1.2355386893423363,0.9579929961922244,0.9645380108214584,0.2696516882133233,1.0082064786740923,1.1352674882188103,0.9862137926724348,1.1080038584888303,0.8990146526418495,0.0159936897290819,277.80161238780926
