year,CanESM5 CO2,CanESM5 nonCO2,CanESM5 ANT,CanESM5 GHG,CanESM5 AER,CanESM5 NAT,CanESM5 TOT,CNRM-CM6-1 CO2,CNRM-CM6-1 nonCO2,CNRM-CM6-1 ANT,CNRM-CM6-1 GHG,CNRM-CM6-1 AER,CNRM-CM6-1 NAT,CNRM-CM6-1 TOT,E3SM AER,GFDL-CM4 CO2,GFDL-CM4 nonCO2,GFDL-CM4 ANT,GFDL-CM4 GHG,GFDL-CM4 AER,GFDL-CM4 NAT,GFDL-CM4 TOT,GFDL-ESM4 AER,GISS-E2-1-G CO2,GISS-E2-1-G nonCO2,GISS-E2-1-G ANT,GISS-E2-1-G GHG,GISS-E2-1-G AER,GISS-E2-1-G NAT,GISS-E2-1-G TOT,HadGEM3-GC31-LL CO2,HadGEM3-GC31-LL nonCO2,HadGEM3-GC31-LL ANT,HadGEM3-GC31-LL GHG,HadGEM3-GC31-LL AER,HadGEM3-GC31-LL NAT,HadGEM3-GC31-LL TOT,IPSL-CM6A-LR CO2,IPSL-CM6A-LR nonCO2,IPSL-CM6A-LR ANT,IPSL-CM6A-LR GHG,IPSL-CM6A-LR AER,IPSL-CM6A-LR NAT,IPSL-CM6A-LR TOT,MIROC6 CO2,MIROC6 nonCO2,MIROC6 ANT,MIROC6 GHG,MIROC6 AER,MIROC6 NAT,MIROC6 TOT,MRI-ESM2-0 AER,NorESM2-LM CO2,NorESM2-LM nonCO2,NorESM2-LM ANT,NorESM2-LM GHG,NorESM2-LM AER,NorESM2-LM NAT,NorESM2-LM TOT,UKESM1-0-LL AER
1901,0.20469893955822607,0.21437120229530074,0.45536143944299157,0.41050400295891526,-0.04522079757334042,-0.036291297589464776,0.4190701418535268,0.21524018069041792,-0.25938559953638907,-0.08278045624389203,0.14463253770479567,-0.09087714918374827,0.038635037397920874,-0.04414541884597116,-0.4059514809855007,0.22161812001959896,-0.033426967834719656,-0.06740421721700685,0.36177293511176956,-0.39225787468018863,0.25559536940188615,0.1881911521848793,-0.17780120381329223,0.19556836235786887,-0.28811996548698326,-0.036072686021718973,0.27197656317245333,-0.1408339835590518,-0.056478917107395436,-0.09255160312911441,0.21766129316190583,-0.10688832459777219,-0.0009744733607101597,0.3235336337028024,-0.1895933943692543,0.1117474419248438,0.11077296856413364,0.21529658313295583,0.21514315502033907,0.34633210352569566,0.30046108406318967,-0.027205286896923208,0.08410763462759924,0.4304397381532949,0.1970724636366299,-0.03250546546757177,0.04360928995798913,0.28283688481628905,-0.17889223809985041,0.12095770821106899,0.16456699816905812,-0.09178349279046324,0.21935078730075477,0.04230458718209165,0.31290400658520423,0.16829786093032453,-0.17334310951719067,-0.051248632102357805,0.2616553744828464,-0.6930434798778148
1902,0.21016166175727058,-0.39943108630775404,0.03208259774763325,0.23131974447271553,-0.20232041888494046,-0.2213520222981167,-0.18926942455048346,0.22098421295419743,-0.28644198123773756,0.14453262328238284,0.45721703739951003,-0.1793934507465788,-0.20999039156592295,-0.06545776828354011,-0.34664383401130655,0.22753235790746654,-0.23748828919621517,0.21880666661776546,0.1824550017476001,-0.02420815236377641,-0.2287625979065141,-0.009955931288748644,-0.44654424064464476,0.20078742034023436,-0.32582800300103076,0.21719488847620105,0.08887947293829748,-0.054596810844594224,-0.3422354711369975,-0.12504058266079643,0.22346993672691104,-0.24288273679828742,0.0814005003479392,0.31169396087040846,-0.2641056189493313,-0.10081330041931559,-0.01941280007137639,0.22104212058711684,-0.01083866880767953,0.3841611104433188,0.16459029742432843,-0.0056702022109271655,-0.17395765866388152,0.2102034517794373,0.2023316609937417,-0.36416245916012885,-0.17503850330210888,0.2471730118919313,-0.32233281403403985,0.013207705135721726,-0.16183079816638715,0.2720335981781418,0.22520451774875688,-0.37381318148157594,0.2720669790419287,0.4335000360072946,-0.200188497688604,-0.4206756427747478,-0.14860866373281906,-0.4264923058252478
1903,0.2158073964051368,-0.9263793463630527,0.2370349542484751,0.4975420405594783,-0.25250867876678035,-0.947606904206391,-0.710571949957916,0.22692068213356617,-0.7158521174190371,-0.0950923786334153,0.39349185206093296,-0.3612015908723367,-0.3938390566520556,-0.4889314352854709,-0.2658190833162947,0.23364473495001453,-1.2167108856111675,-0.07480421504885126,0.10147891291219498,0.057840534028191615,-0.9082619356123016,-0.9830661506611529,0.03391758619316283,0.20618132751812773,-1.0385395844961736,0.1440178179332411,0.1739326031569411,0.21297749550717512,-0.9763760749112869,-0.8323582569780458,0.22947318181921886,-0.9806633526046648,-0.002678575225627866,0.21975015909228918,-0.14709783260564682,-0.748511595559818,-0.7511901707854459,0.22698014538384614,-0.8115541617850082,0.29689297871233655,0.19535732936989733,0.13545845063824455,-0.8814669951134986,-0.584574016401162,0.20776705229813677,-1.036691939194389,0.0018286171635993886,0.2872559769149831,-0.261378294424748,-0.8307535040598516,-0.8289248868962522,-0.28619269596741825,0.231254360227537,-0.537596673817197,0.5062601019175826,0.022339921008710267,0.045150321003267845,-0.8126024155072427,-0.30634231358966,-0.337674961496113
1904,0.22095038764841488,-0.4795831227311589,-0.02280559354350964,0.28387855355994973,-0.3154138102905115,-0.23582714153923434,-0.258632735082744,0.23232851847547129,-0.40499045229632635,0.02743273675286209,0.19221685348948578,-0.342035917216741,-0.20009467057371713,-0.17266193382085504,-0.5856096672458202,0.23921281484858353,-0.3671372941717616,0.2602633910064246,0.6187841249064082,-0.17419175685851085,-0.38818787032960267,-0.12792447932317808,-0.15879192262439057,0.2110949161143337,-0.4161773132061858,0.19449978939874732,0.33784863802246506,-0.34151979201030197,-0.3995821864905994,-0.20508239709185208,0.23494184778860874,-0.5745705630087465,-0.28974689393806696,0.3227763318845003,-0.3305364522848018,-0.0498818212820708,-0.33962871522013777,0.2323893988179389,-0.0022581070390044755,0.7594879209983263,0.7319061233645731,-0.017251955349029353,-0.5293566292193919,0.23013129177893443,0.21271843092746343,-0.2745285743289657,0.230717898770366,0.1833455599783047,-0.18847354048714338,-0.2925280421718683,-0.06181014340150229,-0.3650901110099804,0.23676547416260965,-0.6476476459749477,-0.37816661485245956,0.06742606948070337,0.0824198602793732,-0.03271555695987849,-0.41088217181233805,-0.7238119401517736
1905,0.22668791219371306,-0.02584552558320724,0.051477131655683545,0.37498483525610027,-0.2561008447477215,0.14936525495482228,0.20084238661050582,0.23836150439377113,-0.21830328387960396,-0.09983868078238978,0.4174958096463258,-0.06654775353887298,0.11989690129655693,0.020058220514167155,-0.5200618357028134,0.24542456858819486,-0.0503144116665023,0.16912374318301637,0.42118365062437324,-0.3186762992840715,0.025986413738676176,0.19511015692169256,-0.17062185727352497,0.2165765189098033,0.34294767580048857,0.6414402742837133,0.19764415096361748,0.04665872210970427,-0.08191607957342138,0.5595241947102919,0.24104269528089653,-0.14089069929251535,-0.0039063544455383015,0.6062209915762408,-0.2744433947369691,0.10405835043391949,0.10015199598838119,0.23842396564525162,0.005745653444342913,0.1683104934909708,0.36244273138891653,-0.15123566678472627,0.07585912559862373,0.24416961908959453,0.21824219230970507,-0.05808088873530076,0.2533694733389914,0.3415893975649225,-0.3191762163003945,-0.09320816976458707,0.1601613035744043,-0.47418094465565597,0.24291367663441862,-0.07360331583182003,0.07652077852700112,0.5131718590114336,-0.09266479917654452,0.09278958227559747,0.1693103608025986,-0.23428704048759286
1906,0.23306932230407948,-0.06561340607276397,-0.0724725408902849,0.4368157867684304,-0.3900242277596519,0.2399284571216004,0.1674559162313155,0.2450715336112123,0.028197498082310035,0.43169195438414687,0.28488110212420137,-0.25403065218491694,-0.15842292269062452,0.27326903169352235,-0.3870654565377274,0.2523334275924751,0.16095747180414977,0.028485737537452593,0.34049505021318155,-0.1803362940469597,0.3848051618591723,0.4132908993966249,0.1394216538947759,0.22267328681447202,0.028750210324350656,0.1631610391791051,0.10113488017005016,-0.5931469111302208,0.08826245795971757,0.25142349713882267,0.24782820174134265,-0.09766250989954536,-0.003985484871062234,0.3397079768538434,-0.4361610423386499,0.15415117671285952,0.1501656918417973,0.2451357531869804,0.1265243516320308,-0.12496557137323006,0.5735064732255482,-0.23476885974326797,0.49662567619224124,0.3716601048190112,0.2243858499888299,0.19557763890815308,0.15902944931708057,0.13209594245044387,-0.07221933471023485,0.2609340395799024,0.419963488896983,0.07870009946039044,0.2497518524198858,0.2779299955263235,0.20939231588961743,0.3117997884068554,-0.1527941793308832,0.3182895320565919,0.5276818479462093,-0.29854891404990264
1907,0.24051921039357363,0.0061264108002490325,0.3796439427516866,0.4239439913366923,-0.18738788941887766,-0.13299832155786395,0.24664562119382266,0.25290506348668096,-0.24664019366723686,0.24434588816346348,0.5228411749706013,-0.4302862159590857,-0.23808101834401937,0.006264869819444104,-0.44709764532702545,0.2603990785250754,-0.21443344707710485,-0.11712598083028394,0.5029421998369092,-0.06127011448147554,0.16309161227825447,0.04596563144797053,-0.22441178746760596,0.22979087333717763,-0.24224875948426824,-0.17071949467187178,0.2944354841490753,-0.2862955675467624,0.15826160852478116,-0.012457886147090615,0.25574984646979293,-0.3414237945709271,-0.09591344517803538,0.5437811069226944,-0.2508992583896506,0.010239497076901236,-0.08567394810113414,0.25297133579357595,-0.10599077390994635,0.1024623615080791,0.5930666462998069,-0.011768583354748823,0.0445182003755505,0.1469805618836296,0.2315581773237069,0.012002779833016203,0.06739877738081426,0.43938366026629666,-0.3911248665304366,0.17616217977590884,0.2435609571567231,-0.4801400961456589,0.25773498521607807,-0.07048005665791665,0.15203720639438226,0.3833927433219028,-0.22663906992237523,0.03521772216377916,0.18725492855816142,-0.28369752700685463
1908,0.24768589585945996,-0.002551895997240955,0.12393426685689163,0.3103192611549801,-0.16565175750873612,0.12119973300532738,0.245133999862219,0.26044080684694393,0.015010029006810255,0.056158373075901324,0.4406336564927599,-0.16745823311907243,0.21929246277785286,0.2754508358537542,-0.7259152902863969,0.2681581190122868,0.15186909960610923,0.2358991007669076,0.1843050952946696,-0.06950246468738246,0.18412811785148844,0.42002721861839604,-0.4325853408967601,0.23663788946301673,-0.12773588800537716,0.08977563810278211,0.28506198468924626,-0.16249710027034212,0.01912636335485747,0.10890200145763958,0.26337035505452716,-0.17687931501172593,-0.05976409571398597,0.35137928510825284,-0.4909488637688364,0.1462551357567872,0.08649104004280123,0.2605090538517345,0.06030769483305226,0.031064831131503545,0.391961299245998,-0.10957742315415658,0.2897519175532832,0.32081674868478677,0.2384578533255423,0.17996756346453768,0.3827782963768714,0.41169195381157514,-0.2505716334958161,0.03564712041320861,0.41842541679008,0.16121251351700347,0.26541464443987145,-0.2251985995152333,-0.20733892086102484,0.4494053801449023,0.0053777532855793396,0.24755496578566302,0.040216044924638164,-0.36110876296320377
1909,0.2548092462462154,0.113763151821406,0.0837117879268745,0.3227562829256648,-0.41978656690614663,0.28486061014074693,0.36857239806762143,0.26793098353117767,-0.16970434042187144,0.06609138922242949,0.5632884075424445,-0.2399500723108426,0.03213525388687675,0.09822664310930625,-0.7471014725213395,0.27587024260394116,0.31442365279714674,0.13980898967443217,0.5189392704851313,-0.2743806553758843,0.4504849057266557,0.5902938954010879,-0.32403213842972567,0.2434435034669075,0.1129268157820352,0.3425634247488507,0.4789069010966733,-0.39225871241555493,0.013806894500091982,0.3563703192489427,0.2709447844100125,-0.0648121697942314,-0.0004382965896008173,0.47519106583847687,-0.38381717307450236,0.20657091120538193,0.2061326146157811,0.26800119329338035,0.0421923069077238,-0.19200306235941267,0.5746163464129144,-0.2303064899278849,0.5021965625605168,0.31019350020110414,0.2453158087848842,0.0024903615368664367,0.3112045545216077,0.362187286849083,-0.0806186878815543,-0.06339838419985706,0.24780617032175065,-0.7039641071555397,0.2730478667659182,-0.03610979764906866,-0.1779806987930204,0.5302300745800996,-0.07145862958108125,0.4149187679098699,0.23693806911684953,-0.6942082221955772
1910,0.2623145469899258,0.19756886332202578,0.012634696493988629,0.4997350453811582,-0.36498077767476117,0.44724871381796294,0.45988341031195157,0.2758227796083754,-0.16881012792726374,0.1049648079415047,0.3933020490500883,-0.35747751484713614,0.0020478437396069635,0.10701265168111167,-0.6873535742541969,0.2839958862667393,0.19464653405182158,0.13915393912129526,0.3236432796904937,-0.2581920133081828,0.3394884811972656,0.47864242031856086,0.47823876994833237,0.25061403096753104,-0.07868959277141874,0.25205577824757264,0.42856657438351836,-0.5415476661791034,-0.08013134005146032,0.1719244381961123,0.27892535074304103,0.041481548894311715,0.09243529711572054,0.5554692713605249,-0.37090618978926515,0.2279716025216322,0.32040689963735275,0.27589505737002573,0.08296493985692183,0.18270756074369812,0.4611663597992013,-0.04011661849971529,0.17615243648324944,0.35885999722694756,0.2525414842626808,-0.16876842194090041,-0.08478581816720544,0.4563365474787717,-0.23717960279970016,0.16855888048898585,0.0837730623217804,-0.5012252886186158,0.28109037851812746,0.0007982452394051931,0.09973371109971768,0.33761122211942063,-0.3033454462542413,0.18215491265781497,0.28188862375753265,-0.3613954162127664
1911,0.26999608483152976,-0.18687021989988853,-0.10784149032491447,0.36838269947449304,-0.2691532532742525,0.1909673552565557,0.08312586493164123,0.2838998883446267,-0.2494903131088818,0.08139200963631309,0.3014971692209584,-0.40784409422746887,-0.04698243440056819,0.034409575235744894,-0.47573019083864326,0.29231233372362236,0.10825896104395333,0.24746021932058482,0.49033789434786645,-0.1629595961680566,0.15311107544699087,0.4005712947675757,0.036806168000906886,0.2579529345266536,-0.11494987717140609,0.10579582091606395,0.2172157257487713,-0.285295055063325,0.03720723643918354,0.1430030573552475,0.2870933142101895,-0.12203086719407419,0.07101276349405167,0.45819293410555023,-0.3776781793165003,0.09404968352206367,0.16506244701611533,0.2839742826658334,0.07501172998430378,-0.0402235850835711,0.23973093528475314,-0.19270336350209058,0.3992095977337083,0.3589860126501372,0.2599368307663313,-0.02040677023183729,0.020073347233273003,0.47909675712965294,-0.10008287459330391,0.219456713301221,0.239530060534494,-1.1588100549697888,0.2893217419871946,-0.07873741301256273,0.26017610724067597,0.7036280964458697,0.07747562956634961,-0.049591778266044065,0.2105843289746319,-0.3164692502612082
1912,0.2788888096546642,-0.41734880663422125,0.18031137896531488,0.18307531327624327,-0.40393010414689484,-0.3187713759448719,-0.13845999697955705,0.2932505557290915,-0.08309531038814658,0.6444918527451061,0.5526919379511839,-0.37671655396071146,-0.4343366074041612,0.2101552453409449,-0.4498553048663367,0.3019400775771468,-0.8222552114192571,0.019213221033321126,0.5968168760276265,-0.28863601791548654,-0.5395283548754314,-0.5203151338421103,-0.1297492754321881,0.2664490001844089,-0.5915038453646678,0.5071991155950157,0.3587181426769495,-0.4525535820451197,-0.8322539607752747,-0.3250548451802589,0.29654916185118746,-0.7268689753048893,-0.25978703877065457,0.40787305054181633,-0.4610714979321242,-0.1705327746830472,-0.4303198134537018,0.29332740033852106,-0.377554622085652,0.4383768311696167,0.3947810290504164,-0.0691024439541325,-0.5226040529167476,-0.08422722174713092,0.2684982390135842,-0.6094056197573511,0.20770983784088753,0.3834728143153348,-0.16804694027398168,-0.5486172185846544,-0.34090738074376686,-0.2610914344482197,0.29885098622955997,-0.4297044681841372,0.008115366806750318,0.05825577884635976,-0.21694951238478574,-0.13896884876132756,-0.13085348195457724,-0.7711030442890157
1913,0.28832574355671403,-0.2768190268660347,0.45612966983320025,0.4814868167654576,-0.4450382842266772,-0.4446229531425209,0.01150671669067932,0.30317345695478615,-0.44446428495147516,0.36383148838144397,0.5671616479327757,-0.33149275669945977,-0.505122316378133,-0.14129082799668904,-0.6597778655904384,0.3121570115516709,-0.33278524136027055,0.2849523923771254,0.3055682997816243,-0.1716235369619742,-0.305580622185725,-0.02062822980859963,-0.08067571269801235,0.275465000525624,-0.39288318090241325,0.3389721733109362,0.5812854720219505,-0.32516717042993565,-0.4563903536877255,-0.11741818037678928,0.3065836800613774,-0.5978182612998402,-0.017271315581835367,0.4590371842677277,-0.37609962795253743,-0.2739632656566274,-0.29123458123846274,0.303252901803002,-0.20604832186196081,0.13484657907091152,0.37718674023676946,-0.27856680278055024,-0.0376419991298703,0.09720457994104122,0.2775835807220789,-0.4408815030505891,0.15104035218121947,0.35292248805242793,-0.3520378656416476,-0.3143382745097297,-0.1632979223285102,-0.48532648992358374,0.30896339270116746,-0.3898471474742477,0.11419569558357172,0.4258509366000308,-0.45297535673824624,-0.19507945035665197,-0.08088375477308025,-0.8553683856682164
1914,0.2969350129385879,-0.23776136379794527,-0.0846768589617041,0.4769118601481653,-0.29280988873524566,0.1438505081023467,0.0591736491406426,0.3122260719872149,-0.32043167145119245,0.14862261545447789,0.7583808848890968,-0.2549290994023993,-0.15682821491845542,-0.008205599463977534,-0.16557179832655872,0.32147787124577043,0.013626321482262782,0.2590947509655917,0.5809980667925296,-0.12321109638998638,0.07600944176244152,0.3351041927280332,-0.3913288517039027,0.28369025424576794,-0.1183049426021836,0.21306525724365422,0.3985862205127339,-0.13880339619262297,-0.047679945600069884,0.16538531164358433,0.315738122731584,-0.2875346462753055,0.06095855246972036,0.1887005634243811,-0.47114145626135856,-0.03275507601344186,0.028203476456278496,0.31230788902076134,-0.03908721389664799,0.2564430974815868,0.529893531302252,-0.08531406341717358,0.01677757764252658,0.27322067512411335,0.2858720942378741,-0.056022970028553165,0.1783795158650709,0.31574871123206766,-0.1232489920365546,0.05146960834425001,0.2298491242093209,-0.5779490430884406,0.3181888924574139,-0.26822918253891487,-0.3567680169594911,0.471175260008148,-0.4683772508782453,0.40672772687799014,0.04995970991849904,-0.658875348116832
1915,0.30568287765013175,0.0038537846791509844,0.26816930302459374,0.40023562978422356,-0.2804838231549695,0.04136735930468901,0.30953666232928273,0.3214244194981088,-0.2612750203407833,0.046236153508452935,0.5039874732091576,-0.7026825633566889,0.013913245648872554,0.060149399157325485,-0.3905823101314476,0.3309487817240667,0.30738156400434213,0.038393475355760764,0.2790699698042616,-0.16188995476526555,0.5999368703726481,0.6383303457284089,0.07690640121097274,0.29204792126376533,0.1734055743438947,0.3899700265892896,0.2750865011894922,-0.032976870953073514,0.07548346901837044,0.46545349560766003,0.3250399371407321,-0.09574234603892115,0.006636018755644402,0.6881907664125102,-0.3838380297794494,0.22266157234616654,0.22929759110181094,0.32150864690533765,0.2787607437701023,0.549997374079857,0.7128760362624388,-0.02500581864523225,0.05027201659558289,0.6002693906754399,0.294294039432043,-0.17950652946027063,-0.0876133561491713,0.5960894312399534,-0.35457957789079125,0.20240086612094368,0.11478750997177238,-0.25592349976372925,0.32756290785690173,0.21893400276677794,0.5954004688984169,0.2655007793703665,-0.3202546201399383,-0.048903558274737205,0.5464969106236797,-0.7976563430742071
1916,0.314922827814321,-0.03728669147949304,0.07145548184060702,0.3375349094847276,-0.3448231025820599,0.20618065449422096,0.277636136334828,0.33114019304927,-0.07027782061553389,0.1077722245021972,0.4488001474511003,-0.19635116372437966,0.1530901479315389,0.2608623724337361,-0.40573431640710717,0.34095245047233563,0.014319533270413909,0.10429744819131836,0.7401097046863051,-0.31742060359597213,0.2509745355514312,0.35527198374274954,-0.2660980736407127,0.3008757243084646,-0.053901631096082064,0.08741663457625484,0.2824493933869037,-0.09610549541466369,0.1595574586361277,0.24697409321238253,0.33486499781681306,-0.017066667329396323,-0.07570476445580004,0.5082312860873649,-0.44230105384476975,0.3935030949432168,0.31779833048741674,0.33122696641867777,0.2882626030824741,0.5925876202029842,0.62336008050071,0.022832965019106487,0.026901949298167745,0.6194895695011519,0.3031897364330453,0.09660539758069697,0.1698290069484629,0.36875355581400043,-0.5131305124034898,0.22996612706527939,0.3997951340137423,-0.3491065717551059,0.3374642309781099,0.10628524138081691,0.32624038963459845,0.40712763210787084,-0.11527085466045256,0.11750908272432835,0.4437494723589268,-0.6060864806178724
1917,0.32377702745366743,0.062134409275397984,0.07182388159851594,0.4268651956686935,-0.24809752368626026,0.3140875551305495,0.3859114367290654,0.34045035134493556,-0.11126621637338807,0.17143760044310358,0.4168873491727169,-0.4124331325501918,0.0577465345284439,0.2291841349715475,-0.436367667921417,0.35053848488260186,0.3197780231007932,0.3604371382005258,0.7098587030492788,-0.22014726624338976,0.30987936978286923,0.670316507983395,-0.0907391101768712,0.3093349831946791,0.1244439183345098,0.35358081816133835,0.5258568915585254,-0.3865252151833647,0.08019808336785053,0.4337789015291889,0.3442798807056696,-0.1429029833679505,0.012194163757394877,0.464880636720588,-0.43160848688125225,0.18918273358032425,0.20137689733771913,0.3405395643873942,0.37207458318432096,0.3505040768277346,0.4849037936002801,-0.15429970002467297,0.36211007074398055,0.7126141475717152,0.31171405483069986,0.11619261600978964,0.2585407071442276,0.3428796665267748,-0.1935787882004348,0.16936596369626186,0.4279066708404895,-0.6102449183288935,0.3469521924985761,0.002415176043402134,0.0013569912610255086,0.24284345439732744,-0.34125684490609737,0.34801037728095274,0.34936736854197825,-0.205883009433887
1918,0.3311394519474732,0.39793750978655695,0.4595161347769093,0.48257317753029244,-0.44764080683503865,0.26956082695712086,0.7290769617340301,0.3481919135718153,-0.07588969540536883,0.3078781038424164,0.7785144501173509,-0.4076220146164255,-0.03557588567596992,0.27230221816644645,-0.7700265187520127,0.3585094430059064,0.3085321211935947,0.22931058841500074,0.7209272945789427,-0.18376017933030936,0.4377309757845004,0.6670415641995011,-0.3191122045730735,0.31636900742726426,0.25431242257072717,0.3963390037168102,0.1409922360389978,-0.3150526188468733,0.1743424262811812,0.5706814299979914,0.35210852329457176,-0.017364760725524897,0.12367074401877337,0.762648495318644,-0.453958197143765,0.2110730185502735,0.33474376256904687,0.34828315524581127,0.31120493386884057,0.6333180488816019,0.7286116111500822,0.005403192182034723,0.026170040233049932,0.6594880891146518,0.3188021772042906,0.07076573195001162,0.269968778600271,0.4783547730064976,-0.2355924641840633,0.1195991305540312,0.3895679091543022,0.4051585198542295,0.3548416012695447,-0.27050950346677016,-0.23597944080245867,0.45341203142640224,-0.21695425559024292,0.32031153860523326,0.08433209780277459,-0.5094741985445856
1919,0.33726809930053026,0.3656439881700615,0.424061718064798,0.4473842411572066,-0.28169175157369225,0.2788503694057938,0.7029120874705918,0.3546361636813017,-0.2880155676409977,0.0195451949226449,0.6929280809886068,-0.26834941473205753,0.04707540111765907,0.06662059604030397,-0.39620245083426003,0.3651446474069593,0.27940404373706595,0.4372027057579574,0.6197786832236515,-0.2488888758166269,0.20734598538606783,0.6445486911440252,0.07509094734956809,0.3222242870339538,-0.10562526017178808,-0.06394781692114077,0.5579664632355305,-0.4003940594917344,0.28054684378330647,0.2165990268621657,0.35862526105138975,-0.08755350773023035,0.05048588210513702,0.6795218230760385,-0.3474754490355077,0.22058587121602238,0.2710717533211594,0.35472909403370956,0.1099478221263106,0.07840914098088675,0.7033169227329141,-0.14711177832357142,0.3862677751791334,0.46467691616002016,0.3247024893174538,0.02994021510290995,0.4454260263159042,0.397718931859093,-0.1847701580928123,-0.09078332189554046,0.3546427044203638,-0.7254941328382961,0.36140892215983866,0.24872764467934705,0.19781873912581283,0.6559932372983858,-0.2767110100283293,0.4123178277133729,0.6101365668391857,-0.2675789073957973
1920,0.3445128178107889,-0.25273352123361603,0.07606428241778203,0.5655181120106514,-0.2400415985563655,0.015715014159390858,0.09177929657717289,0.3622539585001935,-0.06436319636868848,0.33193518388316623,0.43951991655743583,-0.6130106316663128,-0.03404442175166122,0.297890762131505,-0.4168289984373801,0.3729881706796239,0.21319838606299407,0.2132212432571715,0.6642065534811532,-0.35653544228116296,0.3729653134854465,0.586186556742618,-0.19944660553359622,0.32914585554746345,0.04678982698394518,0.38024316964373683,0.42076188993077523,-0.36058311101716195,-0.004307487112328209,0.37593568253140863,0.3663287440442186,-0.22202507584972228,-0.026318785706956616,0.3343656840381652,-0.43921315923334275,0.17062245390145295,0.14430366819449633,0.3623488850516064,0.17290460802929947,0.40162848597805767,0.5748973221920202,0.06449053102045202,0.1336250071028482,0.5352534930809059,0.3316772910836567,0.25162346666808805,0.34431584084222133,0.6872514177924415,-0.339177182067201,0.23898491690952336,0.5833007577517447,-0.23788812239691182,0.36917219984181987,-0.3282989809792239,0.19847076822853757,1.007275397410066,-0.5352946467445147,-0.15759754936594159,0.040873218862595984,-0.5512528855809075
1921,0.3504421333080177,0.18092830836357782,0.15958371712549185,0.3674990316911337,-0.33609367960015873,0.3717867245461037,0.5313704416715955,0.36848861189775545,-0.36274050543093,0.10719019390484417,0.4424306332195707,-0.2436420766192009,-0.1014420874380187,0.005748106466825469,-0.4363427338145014,0.37940756765517664,0.0998984240163508,0.2890574757911073,0.4272843916744805,-0.29302681428529925,0.19024851588042013,0.47930599167152743,0.021970942135193395,0.3348106944772534,0.026104833612889733,0.41565829314671915,0.6338565324022097,-0.35624015936843356,-0.054742765056576,0.36091552809014316,0.37263352745676115,-0.02614969034032666,0.11616419953182633,0.5291000149734377,-0.3785817167117234,0.23031963758460816,0.3464838371164345,0.36858517220397596,0.22935857513892471,0.5126553154014735,0.49661611866995126,-0.35393347936907943,0.08528843194142723,0.5979437473429007,0.3373856978552773,0.31155000853782067,0.36741439012923266,0.5533409429778254,-0.17431825204780602,0.2815213162638653,0.6489357063930979,0.027077957446348975,0.3755259211912251,0.15861299661380024,0.6273917470560473,0.463125673947369,-0.3341902024679499,-0.09325282925102199,0.5341389178050253,-0.4404737967559755
1922,0.35621430674739174,-0.10799524445825753,0.32700158041485117,0.4755746371969986,-0.2992082836809021,-0.07878251812571693,0.2482190622891342,0.3745580310005051,-0.1807742862798124,0.05608984080726315,0.49565602155399585,-0.5896167079976179,0.13769390391342956,0.1937837447206927,-0.3768474491707961,0.38565683415759183,0.1757930482572469,0.523693227717095,0.7857000519893422,0.00247272426031607,0.037756654697743655,0.5614498824148387,0.2890700413022049,0.3403254006560945,-0.1291903514057172,0.4001148920869233,0.6359003446531976,-0.30199530471503294,-0.18897984283654595,0.21113504925037732,0.37877121794934715,-0.2212358306611705,-0.015065787009931525,0.7063960336734519,-0.3602247299217149,0.17260117429810817,0.15753538728817665,0.3746561817628435,0.000930733515574933,0.34691703886627384,0.7552146949004378,-0.42900595303526295,0.028669876412144583,0.3755869152784184,0.34294281721647357,-0.015623353291081388,0.24414959844294565,0.6371545179303941,-0.5346883730446746,0.08316986548244655,0.3273194639253922,-0.49509619570116015,0.3817112526399161,-0.17265622924709065,-0.04885652839064883,0.5681661723516558,-0.32582880881565646,0.2579115517834743,0.20905502339282547,-0.611032225574323
1923,0.36166195592833145,-0.3810638468042517,-0.07484749511245378,0.567875313750625,-0.3272994594157022,0.05544560423653351,-0.019401890875920275,0.380286214041287,-0.25767437279889116,0.1160104230793765,0.5458809829219061,-0.5439190669034084,0.006601418163019332,0.12261184124239584,-0.4064635610447663,0.391554753182535,0.007984024895319963,0.26573850753940786,0.6606541745269946,-0.378041192171052,0.13380027053844712,0.399538778077855,0.40406361036949523,0.3455300579509288,0.015449568297043748,0.5101660635631982,0.4236988374972345,-0.41766519308958816,-0.14918643731522563,0.36097962624797253,0.3845638340125996,-0.02309749654812715,0.3023923791500316,0.6142056265439698,-0.3696768788104403,0.059073958314440844,0.36146633746447243,0.38038586584080974,0.01614748947056771,0.16405227295845382,0.5318894332622643,-0.09574463381879712,0.23248108235292364,0.39653335531137746,0.3481875031314705,-0.027998648193342357,0.29403521521220877,0.39974147493920315,-0.15577441657808355,0.026153639725919414,0.32018885493812815,-0.6534548780604531,0.38754883118016803,-0.07178929035702752,0.06624312113192599,0.6313163987267885,-0.5176464115095853,0.24951641969121452,0.3157595408231405,-0.5884160639105889
