year,volcanic_erf
824.5,-0.008382828
825.5,0.129397622
826.5,0.176254245
827.5,0.139844217
828.5,0.161264713
829.5,0.186144047
830.5,0.195305102
831.5,0.198418932
832.5,0.199466572
833.5,0.199818552
834.5,0.199936782
835.5,0.033010143
836.5,0.084624429
837.5,0.158546848
838.5,0.185950629
839.5,0.195272829
840.5,0.198409581
841.5,-0.002983223
842.5,0.059936956
843.5,0.149681376
844.5,0.18294658
845.5,0.194262554
846.5,0.198070161
847.5,0.199349474
848.5,0.199779218
849.5,0.199923578
850.5,0.199972067
851.5,0.199988358
852.5,0.199993826
853.5,-0.572218144
854.5,-0.333572336
855.5,0.008301139
856.5,0.13503732
857.5,0.178150299
858.5,0.192657019
859.5,-0.635013285
860.5,-0.376203437
861.5,-0.007001323
862.5,0.129852506
863.5,0.17640665
864.5,0.192071205
865.5,0.197334311
866.5,0.199102307
867.5,0.199696195
868.5,0.199895685
869.5,0.09352404
870.5,0.126438306
871.5,0.173569714
872.5,0.19104145
873.5,0.196984925
874.5,0.198984782
875.5,0.199656707
876.5,-0.200836801
877.5,-0.076918747
878.5,0.100509782
879.5,-0.470275541
880.5,-0.518318224
881.5,-0.146415773
882.5,0.078853691
883.5,0.159086035
884.5,0.186244402
885.5,0.195376632
886.5,0.198444682
887.5,0.199475284
888.5,0.199821484
889.5,0.199937778
890.5,0.199976836
891.5,0.199989954
892.5,0.19999436
893.5,0.199995843
894.5,0.199996342
895.5,0.199996512
896.5,0.199996574
897.5,0.199996587
898.5,0.199996587
899.5,0.199996587
900.5,-0.960088159
901.5,-0.601763278
902.5,-0.088063509
903.5,0.102382214
904.5,-0.636357544
905.5,-0.366228706
906.5,-0.003174366
907.5,0.131159477
908.5,0.02240275
909.5,0.08550605
910.5,0.159045063
911.5,0.186127168
912.5,0.195332543
913.5,0.19842966
914.5,0.199470237
915.5,0.199819783
916.5,-1.068613677
917.5,-0.676758044
918.5,-0.11501064
919.5,0.093250615
920.5,0.164097099
921.5,0.187935636
922.5,0.195945096
923.5,0.198635647
924.5,0.199539433
925.5,0.199843027
926.5,0.199945008
927.5,0.199979269
928.5,0.199990779
929.5,-0.647099267
930.5,-0.385456026
931.5,-0.010349403
932.5,0.128716993
933.5,0.176024716
934.5,0.191942887
935.5,0.1972912
936.5,0.199087823
937.5,0.199691338
938.5,0.199894057
939.5,-2.093932604
940.5,-2.703103457
941.5,-0.897227103
942.5,-0.173956671
943.5,0.074136707
944.5,0.157707755
945.5,0.18579081
946.5,0.180589265
947.5,-0.204619109
948.5,-0.012056963
949.5,0.125303908
950.5,0.17474909
951.5,0.191508517
952.5,0.197145034
953.5,0.015375742
954.5,0.07277288
955.5,0.154296275
956.5,0.184510558
957.5,0.194788547
958.5,0.056325464
959.5,0.101348225
960.5,-0.152660184
961.5,-0.031206883
962.5,0.117208204
963.5,0.171954173
964.5,0.190566275
965.5,0.196828371
966.5,0.198932341
967.5,0.199639108
968.5,0.199876516
969.5,0.199956261
970.5,-0.029595712
971.5,0.041364603
972.5,0.143004795
973.5,0.180683918
974.5,0.193501589
975.5,0.197814513
976.5,-1.10268579
977.5,-0.700061478
978.5,-0.123376367
979.5,0.090416001
980.5,0.163143821
981.5,0.187615373
982.5,-0.125572695
983.5,-0.023478884
984.5,0.119740922
985.5,0.172801931
986.5,0.190850885
987.5,0.196923975
988.5,0.198964451
989.5,0.199649885
990.5,0.156052469
991.5,0.169673457
992.5,0.189103375
993.5,0.196305303
994.5,0.198755194
995.5,0.199579539
996.5,0.199856497
997.5,0.199949535
998.5,-0.014988412
999.5,0.051458323
1000.5,0.146631189
1001.5,0.181912792
1002.5,0.193914874
1003.5,-0.841075355
1004.5,-0.518799395
1005.5,-0.058244147
1006.5,0.11248761
1007.5,0.170566668
1008.5,0.190109182
1009.5,0.196675235
1010.5,0.198880909
1011.5,-0.136398031
1012.5,-0.032302242
1013.5,0.116541223
1014.5,0.171716387
1015.5,0.190485738
1016.5,0.196801289
1017.5,0.198923232
1018.5,0.199636038
1019.5,0.199875479
1020.5,-0.211198741
1021.5,-0.084104376
1022.5,0.097927595
1023.5,0.165408724
1024.5,0.188364423
1025.5,0.196088603
1026.5,0.198683839
1027.5,0.199555625
1028.5,-1.423324016
1029.5,-0.921897719
1030.5,-0.203095386
1031.5,0.063401229
1032.5,0.154058518
1033.5,0.184563027
1034.5,0.194812177
1035.5,0.19825508
1036.5,0.199411606
1037.5,0.199800089
1038.5,0.199930584
1039.5,-0.232041236
1040.5,-0.098524809
1041.5,0.092747568
1042.5,0.163653595
1043.5,0.187774193
1044.5,0.19589031
1045.5,0.198617223
1046.5,0.199533248
1047.5,0.199840957
1048.5,0.19994432
1049.5,0.199979038
1050.5,0.199990694
1051.5,0.199994612
1052.5,0.19999593
1053.5,0.19999637
1054.5,0.199996525
1055.5,0.199996576
1056.5,0.199996587
1057.5,0.026768995
1058.5,0.080304992
1059.5,0.156994846
1060.5,0.185424698
1061.5,0.195095951
1062.5,0.198350158
1063.5,0.199443535
1064.5,0.00362534
1065.5,0.064379834
1066.5,0.151274846
1067.5,0.043652106
1068.5,0.097825556
1069.5,0.16341889
1070.5,0.1876071
1071.5,0.195830163
1072.5,0.198596834
1073.5,0.199526391
1074.5,0.199838652
1075.5,0.19994354
1076.5,0.199978769
1077.5,0.199990613
1078.5,0.199994594
1079.5,0.199995926
1080.5,0.199996369
1081.5,0.199996525
1082.5,0.199996576
1083.5,0.199996587
1084.5,0.199996587
1085.5,0.199996587
1086.5,0.199996587
1087.5,0.199996587
1088.5,0.199996587
1089.5,0.199996587
1090.5,0.199996587
1091.5,0.199996587
1092.5,0.151994842
1093.5,0.166828376
1094.5,0.188080317
1095.5,0.195958585
1096.5,0.198638592
1097.5,0.199540355
1098.5,0.199843342
1099.5,0.199945119
1100.5,0.199979312
1101.5,0.19999079
1102.5,0.199994648
1103.5,0.199995946
1104.5,0.199996376
1105.5,0.199996525
1106.5,0.199996576
1107.5,0.199996587
1108.5,-3.663371424
1109.5,-2.562826047
1110.5,-0.792667873
1111.5,-0.136386522
1112.5,0.086868313
1113.5,0.161989496
1114.5,0.187229321
1115.5,0.032915708
1116.5,0.086074709
1117.5,0.159101391
1118.5,0.123528983
1119.5,0.152073669
1120.5,0.182888021
1121.5,0.194203708
1122.5,0.198048624
1123.5,0.199342156
1124.5,0.199776753
1125.5,0.199922748
1126.5,0.199971795
1127.5,-0.567813734
1128.5,-0.3306597
1129.5,0.009337477
1130.5,0.135388226
1131.5,0.178268305
1132.5,0.192696658
1133.5,0.19754442
1134.5,0.199172887
1135.5,0.199719903
1136.5,0.199903656
1137.5,-0.021265023
1138.5,0.04712695
1139.5,0.145075188
1140.5,0.181385526
1141.5,0.193737551
1142.5,0.19789379
1143.5,0.199290235
1144.5,0.199759323
1145.5,0.199916894
1146.5,0.199969826
1147.5,0.199987605
1148.5,0.199993572
1149.5,0.199995577
1150.5,0.199996249
1151.5,0.199996479
1152.5,0.199996564
1153.5,0.199996586
1154.5,0.199996587
1155.5,0.199996587
1156.5,0.199996587
1157.5,0.199996587
1158.5,0.199996587
1159.5,0.199996587
1160.5,0.199996587
1161.5,0.199996587
1162.5,0.199996587
1163.5,0.199996587
1164.5,0.199996587
1165.5,0.199996587
1166.5,0.199996587
1167.5,0.199996587
1168.5,0.199996587
1169.5,0.199996587
1170.5,0.199996587
1171.5,-3.502354095
1172.5,-2.40282007
1173.5,-0.735161699
1174.5,-0.116899116
1175.5,0.093422122
1176.5,0.164191348
1177.5,0.187968964
1178.5,0.195956367
1179.5,0.198639434
1180.5,0.139016765
1181.5,0.15802267
1182.5,-1.912594316
1183.5,-1.254390154
1184.5,-0.322405522
1185.5,0.022976367
1186.5,0.14046352
1187.5,0.179995598
1188.5,0.193277906
1189.5,0.197739711
1190.5,0.199238485
1191.5,-1.5801088
1192.5,-1.030144386
1193.5,-0.241966701
1194.5,0.050229513
1195.5,0.149628813
1196.5,0.18307481
1197.5,0.194312261
1198.5,0.198087162
1199.5,0.1993552
1200.5,-0.486868039
1201.5,-0.27451603
1202.5,0.029519512
1203.5,0.142227507
1204.5,0.180568397
1205.5,0.193469405
1206.5,0.197804003
1207.5,0.199260081
1208.5,0.199749192
1209.5,0.199913482
1210.5,-0.486680407
1211.5,-0.274453033
1212.5,0.029540676
1213.5,0.142234607
1214.5,0.180570787
1215.5,0.193470213
1216.5,0.197804269
1217.5,0.199260168
1218.5,0.199749226
1219.5,0.199913504
1220.5,0.199968686
1221.5,0.199987217
1222.5,0.018417539
1223.5,0.074535675
1224.5,0.154922119
1225.5,0.184722318
1226.5,0.194859743
1227.5,0.198270802
1228.5,0.199416886
1229.5,0.199801866
1230.5,-4.501206971
1231.5,-3.229095854
1232.5,-1.032036078
1233.5,-0.217500527
1234.5,0.059589074
1235.5,0.152824645
1236.5,0.104843453
1237.5,0.139874103
1238.5,0.178520827
1239.5,0.192724478
1240.5,0.197551172
1241.5,0.199175034
1242.5,0.199720626
1243.5,0.1999039
1244.5,0.199965458
1245.5,0.199986131
1246.5,0.199993084
1247.5,0.199995419
1248.5,0.199996199
1249.5,0.199996462
1250.5,0.199996553
1251.5,0.199996584
1252.5,0.199996587
1253.5,0.199996587
1254.5,0.199996587
1255.5,0.199996587
1256.5,0.199996587
1257.5,-3.52569789
1258.5,-8.919522424
1259.5,-3.931374192
1260.5,-1.449835208
1261.5,-0.433945544
1262.5,-0.016576967
1263.5,0.127082317
1264.5,0.175496391
1265.5,0.191766371
1266.5,0.197231964
1267.5,0.199067922
1268.5,0.199684634
1269.5,-0.461697507
1270.5,-0.257183233
1271.5,0.035747259
1272.5,0.144338175
1273.5,0.181278285
1274.5,0.193707912
1275.5,0.197884117
1276.5,-2.20642492
1277.5,-1.462832103
1278.5,-0.39744811
1279.5,-0.002457731
1280.5,0.131909766
1281.5,0.177121852
1282.5,0.192312556
1283.5,0.197415433
1284.5,0.199129557
1285.5,0.199705352
1286.5,-2.936888037
1287.5,-1.971718
1288.5,-0.580263902
1289.5,-0.064408851
1290.5,0.111075028
1291.5,0.170122107
1292.5,0.189961207
1293.5,0.196625591
1294.5,0.198864238
1295.5,0.199616224
1296.5,0.199868817
1297.5,0.199953669
1298.5,0.199982184
1299.5,0.199991757
1300.5,0.199994973
1301.5,0.19999605
1302.5,0.199996414
1303.5,0.199996541
1304.5,0.199996581
1305.5,0.199996587
1306.5,0.04973024
1307.5,0.096165649
1308.5,0.162693456
1309.5,0.187355842
1310.5,0.195745427
1311.5,0.198568368
1312.5,0.199516834
1313.5,0.199835439
1314.5,0.199942457
1315.5,0.199978397
1316.5,0.199990486
1317.5,0.199994544
1318.5,0.199995906
1319.5,0.199996361
1320.5,0.19999652
1321.5,0.199996576
1322.5,0.199996587
1323.5,0.199996587
1324.5,0.199996587
1325.5,0.199996587
1326.5,0.199996587
1327.5,0.199996587
1328.5,0.199996587
1329.5,-0.570135849
1330.5,-0.332126477
1331.5,0.008820033
1332.5,0.135213045
1333.5,0.178209375
1334.5,0.192676865
1335.5,0.197537768
1336.5,0.059339458
1337.5,0.103098669
1338.5,0.165190746
1339.5,0.188202368
1340.5,0.196030134
1341.5,-0.045524302
1342.5,0.030827068
1343.5,0.139229317
1344.5,0.17940497
1345.5,-2.951088227
1346.5,-1.981212357
1347.5,-0.583624202
1348.5,-0.065545349
1349.5,0.110692911
1350.5,0.169993731
1351.5,0.189918085
1352.5,0.196611097
1353.5,0.198859371
1354.5,0.199614589
1355.5,0.199868272
1356.5,0.199953494
1357.5,0.199982112
1358.5,0.199991723
1359.5,0.199994961
1360.5,0.199996048
1361.5,0.199996414
1362.5,0.199996541
1363.5,0.199996581
1364.5,0.199996587
1365.5,0.199996587
1366.5,0.199996587
1367.5,0.199996587
1368.5,0.199996587
1369.5,0.199996587
1370.5,0.199996587
1371.5,0.199996587
1372.5,0.199996587
1373.5,0.199996587
1374.5,0.199996587
1375.5,0.199996587
1376.5,0.199996587
1377.5,0.199996587
1378.5,0.005902561
1379.5,0.065881598
1380.5,0.151813357
1381.5,-0.329592475
1382.5,-0.16022569
1383.5,0.070700964
1384.5,0.156187832
1385.5,0.185263617
1386.5,0.195046845
1387.5,0.198333881
1388.5,0.199438066
1389.5,-0.480391716
1390.5,-0.270165066
1391.5,0.031076805
1392.5,0.142755151
1393.5,0.180745864
1394.5,0.193529031
1395.5,0.197824017
1396.5,0.199266796
1397.5,0.199751444
1398.5,0.199914249
1399.5,0.199968942
1400.5,0.199987308
1401.5,0.19999348
1402.5,0.19999555
1403.5,0.199996243
1404.5,0.199996479
1405.5,0.199996564
1406.5,0.199996586
1407.5,0.199996587
1408.5,0.199996587
1409.5,0.199996587
1410.5,0.199996587
1411.5,0.199996587
1412.5,0.199996587
1413.5,0.199996587
1414.5,-0.196424014
1415.5,-0.073982589
1416.5,0.101558934
1417.5,0.166639183
1418.5,0.188778238
1419.5,0.196227624
1420.5,0.198730529
1421.5,0.199571318
1422.5,0.19985375
1423.5,0.199948614
1424.5,0.199980482
1425.5,0.199991184
1426.5,0.199994781
1427.5,0.199995988
1428.5,0.199996388
1429.5,0.199996527
1430.5,0.199996578
1431.5,0.199996587
1432.5,0.199996587
1433.5,0.199996587
1434.5,0.199996587
1435.5,0.199996587
1436.5,0.199996587
1437.5,0.199996587
1438.5,0.199996587
1439.5,0.199996587
1440.5,0.199996587
1441.5,0.033030231
1442.5,0.084631192
1443.5,0.158549123
1444.5,0.185951391
1445.5,0.195273088
1446.5,0.198409669
1447.5,0.199463521
1448.5,0.045377118
1449.5,0.093221312
1450.5,0.161637043
1451.5,0.186997924
1452.5,0.195625057
1453.5,-1.881572365
1454.5,-1.238139848
1455.5,-0.316706923
1456.5,0.024902293
1457.5,0.141111045
1458.5,-5.971548905
1459.5,-4.407088695
1460.5,-1.460760599
1461.5,-0.362922308
1462.5,0.010676301
1463.5,0.00907957
1464.5,0.090664322
1465.5,0.161215751
1466.5,0.186876239
1467.5,0.195585075
1468.5,0.198514538
1469.5,0.199498758
1470.5,-0.090274678
1471.5,-0.00050699
1472.5,0.12796274
1473.5,0.175586711
1474.5,0.191787368
1475.5,0.197238594
1476.5,0.199070134
1477.5,-0.772855554
1478.5,-0.843189572
1479.5,-0.260178624
1480.5,-0.306025851
1481.5,-0.093213828
1482.5,0.095901619
1483.5,0.164775207
1484.5,0.18815377
1485.5,0.196017933
1486.5,0.1986601
1487.5,0.199547649
1488.5,0.199845788
1489.5,0.199945939
1490.5,0.199979578
1491.5,0.19999087
1492.5,0.199994676
1493.5,0.199995959
1494.5,0.199996378
1495.5,0.199996525
1496.5,0.199996576
1497.5,0.199996587
1498.5,0.199996587
1499.5,0.199996587
1500.5,0.199996587
1501.5,0.199996587
1502.5,-0.008711344
1503.5,0.055789863
1504.5,0.148187276
1505.5,0.000868288
1506.5,0.068629837
1507.5,0.152938312
1508.5,0.184056016
1509.5,0.194635937
1510.5,0.006489137
1511.5,-0.293797456
1512.5,-0.046039223
1513.5,0.100136498
1514.5,0.165670005
1515.5,0.188430348
1516.5,0.196109759
1517.5,0.1986909
1518.5,0.199557994
1519.5,0.199849268
1520.5,0.199947112
1521.5,0.199979981
1522.5,0.199991014
1523.5,0.199994717
1524.5,0.199995971
1525.5,0.199996385
1526.5,0.199996527
1527.5,0.199996578
1528.5,-0.025407989
1529.5,0.044253315
1530.5,0.144042529
1531.5,0.181035576
1532.5,0.193619863
1533.5,0.197854244
1534.5,0.199276941
1535.5,0.199754847
1536.5,0.199915392
1537.5,0.022567532
1538.5,0.077411676
1539.5,0.155955574
1540.5,0.185072524
1541.5,-0.003290607
1542.5,0.061311155
1543.5,0.150210708
1544.5,0.183127542
1545.5,0.194323498
1546.5,0.19809065
1547.5,0.199356356
1548.5,0.199781531
1549.5,0.199924353
1550.5,0.199972328
1551.5,0.199988445
1552.5,0.199993862
1553.5,0.199995684
1554.5,-0.302828859
1555.5,-0.147523286
1556.5,0.075136214
1557.5,0.157685356
1558.5,0.185766997
1559.5,0.19521595
1560.5,0.19839069
1561.5,0.199457149
1562.5,0.199815389
1563.5,0.199935724
1564.5,0.199976145
1565.5,0.199989728
1566.5,0.199994288
1567.5,-0.323861175
1568.5,-0.161962676
1569.5,0.069955046
1570.5,0.155929731
1571.5,0.185176563
1572.5,0.195017593
1573.5,0.198324059
1574.5,0.199434768
1575.5,0.19980787
1576.5,0.11645188
1577.5,0.142291426
1578.5,0.179265468
1579.5,0.192971558
1580.5,0.19763403
1581.5,0.199202858
1582.5,0.199729963
1583.5,0.199907028
1584.5,0.199966504
1585.5,-1.575475948
1586.5,-1.027108353
1587.5,-0.240900332
1588.5,0.050590195
1589.5,0.149750039
1590.5,0.080850944
1591.5,0.12366322
1592.5,0.172704907
1593.5,0.190754017
1594.5,0.196888509
1595.5,-1.309545673
1596.5,-1.285651405
1597.5,-0.349083437
1598.5,0.013279984
1599.5,0.137173053
1600.5,-3.315442708
1601.5,-2.756056179
1602.5,-0.875621359
1603.5,-0.165072159
1604.5,0.077195192
1605.5,0.158738517
1606.5,0.186137203
1607.5,0.195341062
1608.5,0.198432747
1609.5,0.199471281
1610.5,0.199820139
1611.5,0.199937325
1612.5,0.199976689
1613.5,0.199989914
1614.5,0.199994345
1615.5,0.199995838
1616.5,0.19999634
1617.5,0.199996512
1618.5,0.199996574
1619.5,0.199996587
1620.5,0.199996587
1621.5,-0.140189746
1622.5,-0.035065217
1623.5,0.115546391
1624.5,0.171379331
1625.5,0.190372413
1626.5,0.196763217
1627.5,0.198910444
1628.5,0.199631744
1629.5,0.199874041
1630.5,0.19995543
1631.5,0.199982768
1632.5,0.199991955
1633.5,0.199995035
1634.5,0.199996066
1635.5,0.199996421
1636.5,0.199996541
1637.5,-0.071323765
1638.5,0.012527772
1639.5,0.132644447
1640.5,0.177173135
1641.5,-3.951611748
1642.5,-2.292537925
1643.5,-0.685947457
1644.5,-0.099814207
1645.5,0.099186274
1646.5,-0.338944518
1647.5,-0.160360638
1648.5,0.070796337
1649.5,0.156226108
1650.5,0.185276742
1651.5,0.195051268
1652.5,0.19833538
1653.5,0.199438579
1654.5,-0.576370763
1655.5,-0.336497913
1656.5,0.007244452
1657.5,0.134679124
1658.5,0.178029836
1659.5,0.192616542
1660.5,0.197517509
1661.5,0.199163848
1662.5,0.041102408
1663.5,0.090303315
1664.5,0.160589491
1665.5,0.186642976
1666.5,0.19550568
1667.5,0.055680004
1668.5,-0.605702613
1669.5,-0.162676345
1670.5,0.07398658
1671.5,0.157478175
1672.5,0.185705532
1673.5,-0.401009134
1674.5,-0.696492766
1675.5,-0.145244416
1676.5,0.082021737
1677.5,0.160276446
1678.5,0.186650021
1679.5,0.195513149
1680.5,0.198490547
1681.5,0.199490701
1682.5,0.199826655
1683.5,0.199939514
1684.5,0.199977421
1685.5,0.19999015
1686.5,0.199994429
1687.5,0.19999587
1688.5,0.199996352
1689.5,0.199996515
1690.5,0.199996574
1691.5,0.199996587
1692.5,0.199996587
1693.5,-0.388358297
1694.5,-0.206639389
1695.5,-3.218776135
1696.5,-2.11925682
1697.5,-0.6321339
1698.5,-0.081937614
1699.5,0.105182159
1700.5,0.168142413
1701.5,0.189296202
1702.5,0.196402211
1703.5,0.198789205
1704.5,0.199591016
1705.5,0.199860355
1706.5,0.199950829
1707.5,0.199981222
1708.5,-0.044451584
1709.5,0.056029734
1710.5,0.148824463
1711.5,0.182679437
1712.5,0.194173768
1713.5,0.198040387
1714.5,0.19933948
1715.5,0.199775863
1716.5,0.199922448
1717.5,0.199971691
1718.5,0.199988239
1719.5,0.199993794
1720.5,0.049725937
1721.5,-0.007276018
1722.5,0.007467734
1723.5,0.127568583
1724.5,0.175314602
1725.5,0.191689609
1726.5,0.197205465
1727.5,0.199059
1728.5,0.199681643
1729.5,-0.806081529
1730.5,-0.495115613
1731.5,-0.049736411
1732.5,0.115370189
1733.5,0.171536065
1734.5,0.190434857
1735.5,0.196784641
1736.5,0.198917665
1737.5,0.199634177
1738.5,0.199874861
1739.5,-0.011836035
1740.5,-0.570692924
1741.5,-0.129201001
1742.5,0.086218561
1743.5,0.161631911
1744.5,0.187102866
1745.5,0.195665158
1746.5,0.198541605
1747.5,0.199507852
1748.5,0.199832429
1749.5,0.199941446
1750.5,0.199978066
1751.5,0.199990368
1752.5,0.199994508
1753.5,0.199995892
1754.5,0.199996357
1755.5,0.173027884
1756.5,-0.077672576
1757.5,0.066351195
1758.5,0.153268066
1759.5,0.184216499
1760.5,0.194692096
1761.5,0.198214589
1762.5,-0.806271446
1763.5,-0.495250595
1764.5,-0.049791932
1765.5,0.115351391
1766.5,-0.20472549
1767.5,-0.262005657
1768.5,0.026420788
1769.5,0.140854668
1770.5,0.033996593
1771.5,0.092364024
1772.5,0.161483452
1773.5,0.186952381
1774.5,0.195610024
1775.5,0.198522881
1776.5,0.199501557
1777.5,0.199830301
1778.5,0.199940734
1779.5,0.199977834
1780.5,0.199990297
1781.5,0.199994485
1782.5,0.199995887
1783.5,-1.792085248
1784.5,-3.881461175
1785.5,-1.476096235
1786.5,-0.547803265
1787.5,-0.113225751
1788.5,0.091961834
1789.5,0.163578309
1790.5,0.187757471
1791.5,0.195885085
1792.5,0.198615488
1793.5,0.199532669
1794.5,0.199840762
1795.5,0.199944254
1796.5,0.055970543
1797.5,-0.053955853
1798.5,0.05753317
1799.5,0.149543034
1800.5,0.182930525
1801.5,0.194258535
1802.5,0.198068871
1803.5,0.199349047
1804.5,0.199779077
1805.5,0.199923531
1806.5,0.199972049
1807.5,0.19998835
1808.5,0.199993825
1809.5,-3.746059499
1810.5,-2.57732827
1811.5,-0.797852262
1812.5,-0.138142679
1813.5,0.086277768
1814.5,0.161791115
1815.5,-3.719522573
1816.5,-4.816199118
1817.5,-1.694761301
1818.5,-0.445789927
1819.5,-0.01735374
1820.5,0.126967002
1821.5,0.060677509
1822.5,0.066296768
1823.5,-0.306481259
1824.5,-0.03936311
1825.5,0.116444052
1826.5,0.171787267
1827.5,0.190514267
1828.5,0.196811081
1829.5,0.198926532
1830.5,0.199637148
1831.5,-2.50056224
1832.5,-1.671704028
1833.5,-0.472499954
1834.5,-0.027891774
1835.5,-1.854586605
1836.5,-1.192767438
1837.5,-0.299805039
1838.5,0.030655116
1839.5,0.143046911
1840.5,0.180863574
1841.5,0.193569468
1842.5,0.197837646
1843.5,0.199271383
1844.5,0.199752984
1845.5,0.199914768
1846.5,-0.002477614
1847.5,0.060106771
1848.5,0.149738416
1849.5,0.182965737
1850.5,0.194332728
1851.5,0.197859192
1852.5,0.191554105
1853.5,0.01098643
1854.5,-0.022960512
1855.5,0.118022357
1856.5,0.128167035
1857.5,-0.057672927
1858.5,0.087809164
1859.5,0.162295882
1860.5,0.187949291
1861.5,0.107672012
1862.5,-0.700605334
1863.5,-0.295583145
1864.5,0.033565922
1865.5,0.149773953
1866.5,0.18413369
1867.5,0.195330366
1868.5,0.198994665
1869.5,0.200196288
1870.5,0.200591377
1871.5,0.20072025
1872.5,0.194550896
1873.5,-0.044495556
1874.5,0.106271365
1875.5,0.120713754
1876.5,0.132862105
1877.5,0.176541628
1878.5,0.19277966
1879.5,0.195367085
1880.5,0.147625142
1881.5,0.146469021
1882.5,0.197425674
1883.5,-0.516673852
1884.5,-1.962339963
1885.5,-0.678986833
1886.5,-0.118183594
1887.5,-0.035164517
1888.5,0.137851621
1889.5,0.192418794
1890.5,0.010365196
1891.5,-0.132772558
1892.5,0.065306143
1893.5,0.198013587
1894.5,0.198617399
1895.5,0.198660105
1896.5,0.198528234
1897.5,0.198337476
1898.5,0.198121693
1899.5,0.197890502
1900.5,0.197646418
1901.5,0.197420644
1902.5,-0.038538001
1903.5,-0.746985605
1904.5,-0.292198413
1905.5,0.074350095
1906.5,0.179251825
1907.5,0.017017952
1908.5,0.129990838
1909.5,0.195610138
1910.5,0.195365312
1911.5,0.195116361
1912.5,-0.38742462
1913.5,-0.295387077
1914.5,0.006094919
1915.5,0.168086839
1916.5,0.193406054
1917.5,0.193534312
1918.5,0.193258531
1919.5,0.192976646
1920.5,0.192690694
1921.5,0.192400605
1922.5,0.053422576
1923.5,0.117710271
1924.5,0.191505641
1925.5,0.191199065
1926.5,0.190888422
1927.5,0.190573622
1928.5,0.151860601
1929.5,-0.036809137
1930.5,0.189604587
1931.5,0.189273354
1932.5,0.003710881
1933.5,0.150507616
1934.5,0.188254931
1935.5,0.187907245
1936.5,0.18755543
1937.5,0.187199505
1938.5,0.186839456
1939.5,0.186475299
1940.5,0.186107024
1941.5,0.185734648
1942.5,0.185358123
1943.5,0.184977504
1944.5,0.184592765
1945.5,0.184203942
1946.5,0.183810953
1947.5,0.18341388
1948.5,0.183012698
1949.5,0.182607381
1950.5,0.182197972
1951.5,0.181784427
1952.5,0.181366773
1953.5,0.18094502
1954.5,0.180519124
1955.5,0.180089122
1956.5,0.179655026
1957.5,0.179216783
1958.5,0.178774449
1959.5,0.178327997
1960.5,0.177877443
1961.5,0.166289319
1962.5,-0.024382967
1963.5,-0.912732776
1964.5,-0.665329648
1965.5,-0.344913345
1966.5,0.108734289
1967.5,-0.151840982
1968.5,-0.035009438
1969.5,0.051402268
1970.5,0.047264237
1971.5,-0.089890468
1972.5,0.025605628
1973.5,0.156062684
1974.5,0.024223704
1975.5,-0.223082429
1976.5,0.036954312
1977.5,0.121601632
1978.5,0.146588282
1979.5,0.131145784
1980.5,0.085954727
1981.5,0.053912348
1982.5,-0.291765125
1983.5,-0.753385418
1984.5,-0.289745783
1985.5,-0.025879272
1986.5,-0.027459557
1987.5,0.050499119
1988.5,0.104509137
1989.5,0.141584426
1990.5,0.137264285
1991.5,-0.575037909
1992.5,-1.787631211
1993.5,-0.793963177
1994.5,-0.087425647
1995.5,0.085922264
1996.5,0.148747981
1997.5,0.169317688
1998.5,0.170976097
1999.5,0.17446292
2000.5,0.175109766
2001.5,0.169849353
2002.5,0.176633147
2003.5,0.160278112
2004.5,0.171193017
2005.5,0.143467141
2006.5,0.128362066
2007.5,0.114754039
2008.5,0.131293399
2009.5,0.104192286
2010.5,0.136801577
2011.5,0.09815763
2012.5,0.133749723
2013.5,0.156764925
2014.5,0.138417929
2015.5,0.109649891
2016.5,0.127189225
2017.5,0.15061352
2018.5,0.139916949
2019.5,0.139916949
